approxkl,clipfrac,explained_variance,ep_len_mean,policy_entropy,fps,true_reward,ep_reward_mean,serial_timesteps,n_updates,time_elapsed,policy_loss,total_timesteps,value_loss
0.0029052205,0.026975999,0.9752138312906027,250.0,3.105408,246774,0.085283846,21.320960464577112,130250,521,162.84675312042236,-0.0051593506,13025000,0.00789688
0.0021440152,0.020336,0.9769586753100157,250.0,3.0989032,245440,0.08734247,21.835618969068182,130500,522,163.1435842514038,-0.005449306,13050000,0.004797191
0.002754502,0.024683999,0.9797302167862654,250.0,3.0901055,238266,0.08568377,21.420941947350325,130750,523,163.44216012954712,-0.0045240656,13075000,0.0056266356
0.0025211803,0.021496002,0.9502125829458237,248.78,3.0841184,227962,0.085559495,21.498540353904076,131000,524,163.741601228714,-0.005173808,13100000,0.02556466
0.0027954732,0.024267998,0.9763152729719877,250.0,3.0844593,235023,0.08574348,21.435869725381473,131250,525,164.04635739326477,-0.0047111483,13125000,0.008194537
0.002541345,0.022792,0.9772600717842579,250.0,3.088671,247971,0.08333861,20.834653553952666,131500,526,164.35318303108215,-0.004398851,13150000,0.009266265
0.0024271507,0.023352,0.9824780970811844,250.0,3.0933182,241102,0.08610234,21.52558375165763,131750,527,164.65771532058716,-0.005774849,13175000,0.004233078
0.0027409915,0.023104,0.9571858830749989,249.39,3.0900607,234824,0.08600332,21.545040806936992,132000,528,164.9604151248932,-0.0051764376,13200000,0.015475096
0.003094521,0.028511997,0.9016001969575882,247.6,3.0846107,237760,0.08456563,21.325292973082032,132250,529,165.2710132598877,-0.0050371145,13225000,0.068151645
0.0019210095,0.017864,0.971850298345089,250.0,3.08258,246354,0.08612912,21.532281164918253,132500,530,165.57465052604675,-0.004997081,13250000,0.00753188
0.0025074685,0.025292,0.9783490095287561,250.0,3.0811586,248869,0.08686879,21.71719789258386,132750,531,165.86870884895325,-0.005239751,13275000,0.004410325
0.002914895,0.02816,0.9853578107431531,250.0,3.0774698,225383,0.08524458,21.311145550523907,133000,532,166.1607711315155,-0.005484068,13300000,0.00427396
0.003358412,0.0319,0.9799057859927416,250.0,3.0711064,242149,0.08549153,21.372880965026887,133250,533,166.4670090675354,-0.0052473643,13325000,0.0055592223
0.0024207646,0.022712,0.9808365479111671,250.0,3.0640767,235398,0.08721048,21.80261857774299,133500,534,166.76677107810974,-0.004244711,13350000,0.0039419876
0.002664046,0.026736002,0.9866064563393593,250.0,3.059081,250933,0.08579582,21.448958396759664,133750,535,167.0717649459839,-0.0040815407,13375000,0.0031235903
0.0021891678,0.021759998,0.9773750547319651,250.0,3.0553067,226905,0.08432896,21.082239350050475,134000,536,167.3663341999054,-0.0056964695,13400000,0.0076618656
0.002207831,0.019771999,0.9692471195012331,250.0,3.0531583,241393,0.08708644,21.77160851740564,134250,537,167.67805671691895,-0.005152301,13425000,0.009520279
0.0028595985,0.027052,0.9839564487338066,250.0,3.0482297,237653,0.08711769,21.779421155852834,134500,538,167.9779405593872,-0.0042692916,13450000,0.0036880802
0.002341298,0.020336,0.984012508764863,250.0,3.0425944,235510,0.086692184,21.673047020990214,134750,539,168.27726411819458,-0.005106388,13475000,0.0032179884
0.0027214158,0.022688,0.9750216938555241,250.0,3.0373073,215923,0.08660826,21.652064627976362,135000,540,168.59513330459595,-0.0040898127,13500000,0.0062002563
0.0028145164,0.023724,0.9606041423976421,249.32,3.0310035,234226,0.08577992,21.514145640383827,135250,541,168.9021360874176,-0.0045642005,13525000,0.015127507
0.0024900015,0.02494,0.9699638020247221,250.0,3.0268416,176757,0.084938675,21.23466759958619,135500,542,169.19875741004944,-0.0047825193,13550000,0.012729618
0.0026356478,0.023628,0.9522617869079113,249.51,3.0242667,232281,0.08627574,21.574004088119487,135750,543,169.54148411750793,-0.0042013065,13575000,0.01693008
0.002036421,0.018856,0.9481197036802769,249.36,3.0252557,236997,0.086711444,21.677431433199104,136000,544,169.84694933891296,-0.0031395056,13600000,0.013183529
0.0026513315,0.022468,0.9169218316674232,248.99,3.0276608,238890,0.085642315,21.579791997096855,136250,545,170.15023803710938,-0.003935495,13625000,0.060590945
0.0019146204,0.016068,0.981603067368269,250.0,3.0321264,233241,0.08448251,21.1206273378661,136500,546,170.4622106552124,-0.0049876957,13650000,0.008089265
0.0026411791,0.022668,0.9828465897589922,250.0,3.0380597,237699,0.08607837,21.519595550142057,136750,547,170.7690064907074,-0.004754358,13675000,0.004743562
0.002331304,0.019747999,0.9841452408581972,250.0,3.0336173,244592,0.08683697,21.709242875285796,137000,548,171.07022619247437,-0.0049199564,13700000,0.0031843956
0.0023325714,0.021352,0.9612249732017517,249.34,3.0264173,244131,0.08599297,21.50831153066927,137250,549,171.36689829826355,-0.004277056,13725000,0.011772836
0.0024785295,0.024167998,0.9713810607790947,250.0,3.0224452,229067,0.08690941,21.72735304230925,137500,550,171.66702318191528,-0.005218229,13750000,0.008707041
0.0031618953,0.027803998,0.9710976295173168,250.0,3.0223575,235511,0.08675922,21.689807073261345,137750,551,171.96926140785217,-0.0047403728,13775000,0.009002487
0.0021506355,0.018395998,0.9756450112909079,250.0,3.0198417,262845,0.085952796,21.488197962352498,138000,552,172.26439690589905,-0.0049275197,13800000,0.0076611573
0.002449736,0.023211999,0.9281683564186096,248.32,3.017832,258324,0.08518377,21.4583081504027,138250,553,172.55129027366638,-0.005148843,13825000,0.04043556
0.002455999,0.02178,0.9834209382534027,250.0,3.018107,259403,0.08672427,21.681065712128856,138500,554,172.84515643119812,-0.005163252,13850000,0.003992877
0.0029019506,0.026448,0.9783855713903904,250.0,3.0187175,250440,0.085552014,21.38800112926083,138750,555,173.13396501541138,-0.0050916793,13875000,0.0074631227
0.002329781,0.024023999,0.9814342390745878,250.0,3.0213146,208099,0.085557714,21.389425797687835,139000,556,173.43519258499146,-0.005531984,13900000,0.0055672866
0.0030859192,0.02538,0.9344392418861389,249.47,3.0206633,244956,0.08660899,21.758673333113403,139250,557,173.75514268875122,-0.0031375538,13925000,0.029617881
0.0021059192,0.018644,0.964204516261816,249.47,3.0191326,239739,0.08640498,21.62002641648398,139500,558,174.05455493927002,-0.0045879656,13950000,0.010957825
0.0026651535,0.0237,0.9795550052076578,250.0,3.019067,242755,0.086748034,21.687009909550543,139750,559,174.36879777908325,-0.0050839414,13975000,0.004799026
0.0033032622,0.031312,0.9589474983513355,249.46,3.019756,246870,0.0866944,21.66752358455713,140000,560,174.66961908340454,-0.00487912,14000000,0.010049595
0.002966545,0.024796,0.9515914581716061,249.22,3.0210335,240039,0.08583741,21.529781644147917,140250,561,174.96659064292908,-0.0051819133,14025000,0.01585069
0.0028708377,0.027627999,0.9683248028159142,250.0,3.0250497,230350,0.08528378,21.3209462527429,140500,562,175.26498079299927,-0.0042269984,14050000,0.014312722
0.0026474248,0.024744,0.9510969594120979,249.4,3.0323954,231078,0.08311793,20.82854928706448,140750,563,175.57224535942078,-0.005697182,14075000,0.037330795
0.0022407803,0.019144,0.9733251091092825,250.0,3.038328,239694,0.08569706,21.424266398062336,141000,564,175.87589979171753,-0.004885631,14100000,0.007499208
0.0023695757,0.022944,0.9720704462379217,250.0,3.0414171,243271,0.08626478,21.56619824141131,141250,565,176.17746806144714,-0.00491315,14125000,0.0081450185
0.0026302377,0.023348,0.979726267978549,250.0,3.039676,233302,0.086046964,21.51173990316381,141500,566,176.48002076148987,-0.0049069743,14150000,0.0056054248
0.002940076,0.026372,0.9802241902798414,250.0,3.0362446,234402,0.087320276,21.83006956456813,141750,567,176.78861331939697,-0.005074943,14175000,0.0040849447
0.002137299,0.02042,0.9808698426932096,250.0,3.0313373,242254,0.08660331,21.650830318232547,142000,568,177.09434604644775,-0.0047510993,14200000,0.0042430037
0.0027568263,0.028336,0.9804946109652519,250.0,3.025313,227197,0.08587567,21.468915564695,142250,569,177.3994596004486,-0.0054151625,14225000,0.0053319065
0.0035127257,0.032688,0.9716957062482834,250.0,3.0230994,240648,0.08605803,21.514507996571428,142500,570,177.71015691757202,-0.00528723,14250000,0.0082642175
0.0030768723,0.027943999,0.9835597388446331,250.0,3.0193503,254189,0.08493379,21.23344772030781,142750,571,178.0078887939453,-0.0055124657,14275000,0.005004267
0.0029610284,0.028715998,0.979108540341258,250.0,3.0121295,240221,0.08517853,21.294634293412923,143000,572,178.30110692977905,-0.004957665,14300000,0.0063879453
0.0028220913,0.027716001,0.9768652133643627,250.0,3.002729,245697,0.0869015,21.72537664620789,143250,573,178.6040210723877,-0.0046201446,14325000,0.0060830624
0.0031130977,0.027556002,0.9651989117264748,249.43,2.9955053,243069,0.08691712,21.807808612562184,143500,574,178.90959429740906,-0.0049822666,14350000,0.013645008
0.0023377142,0.0209,0.9843402709811926,250.0,2.9932537,241590,0.08499082,21.247705344814577,143750,575,179.2119653224945,-0.0053047873,14375000,0.005519115
0.002379875,0.02158,0.9832299146801233,250.0,2.9885643,240232,0.0875104,21.87760300391523,144000,576,179.51712274551392,-0.0059753745,14400000,0.003369343
0.002468606,0.02062,0.9549127072095871,249.01,2.9805772,237634,0.08477806,21.396080568217403,144250,577,179.8158416748047,-0.0055181896,14425000,0.031390063
0.0028223258,0.026016,0.9666048362851143,250.0,2.9785028,228221,0.08637188,21.592970718295213,144500,578,180.11794185638428,-0.004714242,14450000,0.010193391
0.0021494813,0.019903999,0.977119280025363,250.0,2.9762917,247023,0.087003544,21.750888756074417,144750,579,180.42736387252808,-0.0048176246,14475000,0.0061997925
0.0024266366,0.023324,0.9684437140822411,250.0,2.976352,229752,0.08658016,21.645040491312102,145000,580,180.72956085205078,-0.0052952934,14500000,0.009268785
0.0028875477,0.028616,0.9626382403075695,249.37,2.9795527,248578,0.0868721,21.712547967429053,145250,581,181.03634119033813,-0.0052213846,14525000,0.009240793
0.0035967785,0.032975998,0.9242858588695526,248.19,2.9834685,257662,0.08399987,21.262384240611592,145500,582,181.33040595054626,-0.0044742743,14550000,0.06338648
0.0024853894,0.021451999,0.9732390716671944,250.0,2.9880843,254157,0.08567837,21.41959041216551,145750,583,181.62549996376038,-0.0057882187,14575000,0.008196984
0.0028824043,0.027576003,0.9775945842266083,250.0,2.9881809,243148,0.08501387,21.253466705872942,146000,584,181.9193925857544,-0.0058961012,14600000,0.00977071
0.0024584702,0.020876,0.9813655689358711,250.0,2.9886737,246450,0.08678219,21.69554634240738,146250,585,182.21787929534912,-0.0053547104,14625000,0.004093254
0.0025192546,0.023735998,0.9843420442193747,250.0,2.9860256,242595,0.087747015,21.936754240022765,146500,586,182.51777696609497,-0.004771794,14650000,0.0026988375
0.0029503845,0.026696,0.9734211042523384,250.0,2.9844956,243705,0.08540566,21.351417302771768,146750,587,182.81576538085938,-0.005146344,14675000,0.007559718
0.0023192256,0.020148,0.9739149566739798,250.0,2.9889066,233862,0.08778939,21.94734677885066,147000,588,183.11566352844238,-0.004417609,14700000,0.008787664
0.0025691062,0.024776,0.9514429904520512,248.55,2.9948733,246282,0.082984865,20.813221529543803,147250,589,183.41929411888123,-0.004532124,14725000,0.03705105
0.002348016,0.020568,0.9835369847714901,250.0,2.996053,242567,0.08600407,21.501019543442908,147500,590,183.7206165790558,-0.0051381188,14750000,0.0041164057
0.0025487938,0.022604,0.9740576185286045,250.0,2.9923022,238938,0.08704297,21.760742194295048,147750,591,184.01924514770508,-0.0041356133,14775000,0.005565348
0.0031286925,0.031156,0.9804562460631132,250.0,2.9901278,239070,0.0839018,20.975448915461822,148000,592,184.31521606445312,-0.0055696284,14800000,0.009413718
0.0031992854,0.027028,0.9562960937619209,249.46,2.988791,249156,0.08630617,21.601037042710924,148250,593,184.6175262928009,-0.004661868,14825000,0.014451708
0.0030051186,0.028688002,0.9871297869831324,250.0,2.9871504,247648,0.08787291,21.968228717870996,148500,594,184.91264581680298,-0.005678962,14850000,0.0025874786
0.0024867705,0.023583999,0.9794377442449331,250.0,2.9831414,247077,0.08742551,21.856375965248173,148750,595,185.21681690216064,-0.0043711737,14875000,0.0039067618
0.0026037996,0.021592,0.9866209905594587,250.0,2.9810681,246280,0.0857653,21.4413265114462,149000,596,185.5205943584442,-0.004953359,14900000,0.0035599817
0.0030684427,0.027108002,0.9864702271297574,250.0,2.9778893,233880,0.08675468,21.688666214337083,149250,597,185.81749176979065,-0.0049101114,14925000,0.0031505276
0.0024046423,0.020411998,0.973916370421648,250.0,2.9698205,231855,0.08738902,21.847254859402273,149500,598,186.121253490448,-0.006185585,14950000,0.0047401115
0.0032019992,0.029191997,0.9697894789278507,250.0,2.9577453,241097,0.086462624,21.615657432686493,149750,599,186.42813658714294,-0.004724114,14975000,0.007899569
0.0026657707,0.022503998,0.9852998880669475,250.0,2.9491467,243331,0.08674088,21.68522148322434,150000,600,186.7248501777649,-0.00538244,15000000,0.0035751194
0.0020134212,0.01924,0.9876257749274373,250.0,2.9428754,246411,0.0869966,21.749152536721468,150250,601,187.01881170272827,-0.004969259,15025000,0.0027951645
0.0024345026,0.02242,0.9826623555272818,250.0,2.9377768,240258,0.08833454,22.08363576921707,150500,602,187.3192195892334,-0.005341891,15050000,0.0027921558
0.0024646022,0.024624001,0.9822921939194202,250.0,2.9319482,240370,0.08864243,22.160608102423595,150750,603,187.61992502212524,-0.0052586664,15075000,0.0026584466
0.002871019,0.025228,0.9741662740707397,250.0,2.9230375,228902,0.08748576,21.871440724554194,151000,604,187.91861128807068,-0.005054364,15100000,0.0057018385
0.0026802851,0.025248,0.943995825946331,248.63,2.917453,257992,0.087573536,22.009619612292912,151250,605,188.22509169578552,-0.0044317394,15125000,0.02140065
0.0020663687,0.018612,0.9763211309909821,250.0,2.9195812,245959,0.08578096,21.445244437907096,151500,606,188.51622366905212,-0.0049548293,15150000,0.008183675
0.0025138487,0.024176,0.9857138693332672,250.0,2.9210904,171248,0.08752582,21.881454826756453,151750,607,188.81848454475403,-0.005120174,15175000,0.0027077044
0.0026843243,0.026740003,0.9827783815562725,250.0,2.9167397,239020,0.0882156,22.053899564858742,152000,608,189.16663789749146,-0.004837849,15200000,0.0028134664
0.0037481815,0.037508003,0.9805065263062716,250.0,2.9121814,243870,0.085477136,21.369283922880822,152250,609,189.469167470932,-0.0050423304,15225000,0.006231644
0.0022449202,0.020823998,0.9879448227584362,250.0,2.9093125,241685,0.08747329,21.868322515363793,152500,610,189.7707941532135,-0.0053149424,15250000,0.0023725464
0.002684134,0.022691999,0.9766877852380276,250.0,2.9018674,241487,0.08720314,21.80078331850548,152750,611,190.0695834159851,-0.0037701267,15275000,0.0057081375
0.0018348284,0.015848,0.9727724902331829,250.0,2.896463,248859,0.087422706,21.855676912909914,153000,612,190.37050795555115,-0.0045964476,15300000,0.0061032185
0.0030453322,0.029476002,0.9806768503040075,250.0,2.8914735,233187,0.08806536,22.01634116421876,153250,613,190.66647458076477,-0.005680655,15325000,0.0038421308
0.0032777973,0.0351,0.978879764676094,250.0,2.888913,249563,0.08659082,21.647706224364157,153500,614,190.97118091583252,-0.0048164693,15350000,0.0061200503
0.002361821,0.021563997,0.9369534775614738,249.25,2.8896608,253900,0.08715692,21.781088780641475,153750,615,191.28178358078003,-0.003985135,15375000,0.016639518
0.0021167349,0.01962,0.9880264522507787,250.0,2.890709,239983,0.087309964,21.82749030662404,154000,616,191.57933068275452,-0.0050461767,15400000,0.0026260782
0.002741985,0.027008,0.9546012133359909,249.3,2.8873744,253078,0.086346634,21.574361789783453,154250,617,191.87707114219666,-0.0052736336,15425000,0.013214158
0.0029848749,0.027964,0.9785355497151613,250.0,2.8871894,236942,0.086070485,21.517622461491992,154500,618,192.1713273525238,-0.0051839035,15450000,0.0077106664
0.0031038036,0.027700001,0.9598689824342728,250.0,2.8888526,250350,0.08651717,21.62929056997127,154750,619,192.47877717018127,-0.0063679144,15475000,0.011925374
0.002686677,0.021304,0.9828331097960472,250.0,2.8929982,235736,0.0866752,21.66879868230404,155000,620,192.77998065948486,-0.0047125435,15500000,0.0044336612
0.0023931072,0.022264,0.9799167457967997,250.0,2.895497,240829,0.08593989,21.484972405507957,155250,621,193.07727646827698,-0.0051812856,15525000,0.0064102197
0.0025541466,0.024324,0.9868282368406653,250.0,2.8991933,251706,0.08775469,21.93867316056938,155500,622,193.37366127967834,-0.0056331307,15550000,0.0029176741
0.002775435,0.025736,0.9765404835343361,250.0,2.8985522,241470,0.08570644,21.42661266657009,155750,623,193.67272806167603,-0.0058300775,15575000,0.0069016768
0.002796208,0.025503999,0.9819571319967508,250.0,2.896072,230058,0.08625964,21.56490827097374,156000,624,193.96751832962036,-0.0043562786,15600000,0.0045013255
0.0031944506,0.028724,0.9553843401372433,249.29,2.8926828,231763,0.086576566,21.62669557859128,156250,625,194.27665758132935,-0.005102855,15625000,0.012481192
0.003160201,0.028248,0.9856336303055286,250.0,2.8920734,250904,0.087591805,21.897951442665818,156500,626,194.59278106689453,-0.005031652,15650000,0.0032536886
0.002894171,0.029652003,0.9789930898696184,250.0,2.8866863,232151,0.08554313,21.38578284445775,156750,627,194.88945841789246,-0.0059822323,15675000,0.0065655345
0.0031078937,0.029412001,0.9556801840662956,249.13,2.8833108,243346,0.085942775,21.551121096567602,157000,628,195.19831705093384,-0.0052318117,15700000,0.018075723
0.0031539002,0.031596,0.9102207571268082,248.79,2.884375,245649,0.08600843,21.597476700992864,157250,629,195.49730920791626,-0.003960344,15725000,0.043262295
0.002125218,0.018084,0.9506627023220062,249.47,2.8858519,247112,0.08650753,21.60538664525833,157500,630,195.8003749847412,-0.0046851733,15750000,0.014398759
0.0024248408,0.020236,0.9690696001052856,250.0,2.884004,246643,0.08661347,21.653367348208793,157750,631,196.1013698577881,-0.0046078423,15775000,0.012494715
0.0025553661,0.0236,0.960421409457922,250.0,2.8817856,241135,0.086059496,21.514870961479335,158000,632,196.39564776420593,-0.0050233575,15800000,0.01755144
0.0031274806,0.030816,0.9822540264576674,250.0,2.880341,244428,0.086477816,21.6194533117991,158250,633,196.70070505142212,-0.0053854757,15825000,0.0046698335
0.0023072537,0.020456,0.9687333703041077,250.0,2.878851,236964,0.086598486,21.649620126045555,158500,634,196.99716687202454,-0.0054180785,15850000,0.011249433
0.003061783,0.028444001,0.9590918235480785,249.46,2.8789382,241494,0.086609535,21.72600194037364,158750,635,197.2999153137207,-0.0048980885,15875000,0.015289523
0.0019724513,0.017656,0.9776531923562288,250.0,2.878324,242774,0.08700025,21.75006250704104,159000,636,197.6008062362671,-0.005336545,15900000,0.0057287584
0.0028195928,0.025864,0.9738073330372572,250.0,2.8748612,245949,0.087145746,21.786434770540872,159250,637,197.89974999427795,-0.0046156663,15925000,0.005750736
0.0029779044,0.025444001,0.9841799344867468,250.0,2.8698428,246764,0.08695761,21.73940239329956,159500,638,198.1988513469696,-0.00550966,15950000,0.0037577741
0.002733707,0.025648002,0.9778849352151155,250.0,2.8669808,248071,0.087890334,21.97258125054548,159750,639,198.50186276435852,-0.0044958116,15975000,0.0045759715
0.0030424348,0.025735999,0.9893826739862561,250.0,2.8644557,241499,0.08692263,21.730657853037734,160000,640,198.80252718925476,-0.0045720357,16000000,0.0023367167
0.0028439667,0.026032,0.9855603538453579,250.0,2.8598952,240959,0.08603956,21.50988980755739,160250,641,199.10549545288086,-0.004793603,16025000,0.0036161572
0.00334324,0.031328,0.9894989747554064,250.0,2.8518872,251901,0.08820046,22.050115457531877,160500,642,199.4017632007599,-0.005160311,16050000,0.0020104751
0.0028488017,0.02908,0.9813106805086136,250.0,2.8454893,248566,0.087400205,21.850050522709907,160750,643,199.69992065429688,-0.0047612386,16075000,0.00345954
0.0033703141,0.028979998,0.9569729566574097,249.36,2.8402102,249092,0.08826459,22.12090654117624,161000,644,199.99291968345642,-0.0042269686,16100000,0.012053876
0.002630002,0.022432001,0.9690152425318956,250.0,2.8385978,238347,0.08557443,21.39360851923758,161250,645,200.2854163646698,-0.004462429,16125000,0.012490195
0.002343222,0.02478,0.9798001088202,250.0,2.836913,238820,0.086911775,21.727945934707183,161500,646,200.58993935585022,-0.005190281,16150000,0.0049568103
0.003231756,0.032036,0.9758353251963854,250.0,2.8345416,183207,0.08778386,21.94596419664767,161750,647,200.8929877281189,-0.0053884108,16175000,0.0054412917
0.0032118994,0.028639998,0.9827879089862108,250.0,2.8336663,246974,0.08808446,22.02111571200483,162000,648,201.22779774665833,-0.0047052777,16200000,0.003272419
0.002858421,0.020440001,0.9723223391920328,250.0,2.829914,244810,0.08620084,21.550211172052297,162250,649,201.52720737457275,-0.0044029625,16225000,0.008624157
0.002600594,0.025092,0.9818587601184845,250.0,2.8278165,250505,0.08862676,22.156691928079837,162500,650,201.82667446136475,-0.0053721173,16250000,0.0029458324
0.0026501878,0.02644,0.9895657133311033,250.0,2.8283348,232411,0.087111,21.777751631041628,162750,651,202.12241578102112,-0.0059504285,16275000,0.0021870285
0.0025313897,0.022636,0.9850944513455033,250.0,2.8303602,233734,0.08819847,22.04961676158342,163000,652,202.43034267425537,-0.0058119763,16300000,0.0029785507
0.002924691,0.028611999,0.9862809423357248,250.0,2.8261292,233356,0.08826828,22.06707215683282,163250,653,202.72893834114075,-0.0041595646,16325000,0.0022179727
0.0026218786,0.025031999,0.9755152687430382,250.0,2.819591,235433,0.08497197,21.242993521765456,163500,654,203.0296769142151,-0.004687618,16350000,0.009715014
0.0024834634,0.022464,0.9862265400588512,250.0,2.8159275,253312,0.08718539,21.796348627961265,163750,655,203.33622336387634,-0.004452796,16375000,0.0031645545
0.0030388613,0.025724,0.9886451968923211,250.0,2.8094976,248136,0.089018404,22.254600980755278,164000,656,203.63498663902283,-0.004190302,16400000,0.0017536726
0.0027578322,0.024648,0.9830896519124508,250.0,2.8046432,240650,0.08700694,21.75173404385391,164250,657,203.93289065361023,-0.0042694476,16425000,0.0036866076
0.0028528266,0.029223999,0.9758483152836561,250.0,2.8022637,250671,0.085449,21.36224955706773,164500,658,204.2298126220703,-0.005771185,16450000,0.008625059
0.0022844707,0.021267999,0.9854446090757847,250.0,2.8035884,237456,0.08793626,21.984066737127012,164750,659,204.53258633613586,-0.0041760304,16475000,0.0027693075
0.003195233,0.031167999,0.9895225847139955,250.0,2.800254,226164,0.086043954,21.510989519974785,165000,660,204.8419589996338,-0.0054844543,16500000,0.002719724
0.003108383,0.028388,0.9825075920671225,250.0,2.7963948,246862,0.08629991,21.574977675066183,165250,661,205.15001487731934,-0.00467732,16525000,0.0055727935
0.0030585192,0.027344,0.9728963691741228,249.53,2.795225,234493,0.086484686,21.63306121518117,165500,662,205.44541120529175,-0.0050994297,16550000,0.008048561
0.0024169865,0.022308001,0.9748335666954517,250.0,2.794274,249976,0.087813035,21.953258323373102,165750,663,205.7493064403534,-0.005237973,16575000,0.0068507185
0.0032071513,0.030683998,0.9829226117581129,250.0,2.793201,236738,0.086990446,21.747610273522238,166000,664,206.0518877506256,-0.0062470296,16600000,0.0041666306
0.0036593466,0.034988,0.9694146271795034,250.0,2.7948918,238470,0.08613763,21.534406730453316,166250,665,206.3534553050995,-0.0037358094,16625000,0.012908561
0.0026741736,0.024923999,0.9853452472016215,250.0,2.7948823,255301,0.08662721,21.656800924213403,166500,666,206.65518832206726,-0.0047135144,16650000,0.004048331
0.0028397522,0.026507998,0.9876841129735112,250.0,2.7934637,242793,0.0878525,21.9631250296745,166750,667,206.9484190940857,-0.0049946317,16675000,0.0022142853
0.0023733038,0.024548,0.9843048937618732,250.0,2.7916512,234771,0.08851228,22.12806854817989,167000,668,207.24597787857056,-0.0046119383,16700000,0.002571805
0.0029472122,0.025196001,0.9623480550944805,249.43,2.787734,230783,0.0875675,21.931313596490874,167250,669,207.5528802871704,-0.0049779746,16725000,0.013316671
0.004191748,0.035248,0.9494677968323231,250.0,2.7884026,243330,0.08593249,21.483123011270855,167500,670,207.85631155967712,-0.004502545,16750000,0.026835805
0.0028389755,0.02778,0.9851445341482759,250.0,2.791103,233637,0.087918356,21.979588418542335,167750,671,208.1565284729004,-0.004438331,16775000,0.0029317637
0.0025005937,0.023744,0.9882051981985569,250.0,2.788631,236878,0.08733583,21.833957296917433,168000,672,208.45594000816345,-0.0043379907,16800000,0.003011415
0.0025762988,0.024868,0.9811839200556278,250.0,2.7822971,239851,0.08747497,21.868741512273356,168250,673,208.75355863571167,-0.0047073215,16825000,0.004028958
0.002743268,0.023928002,0.9857318596914411,250.0,2.7711487,171271,0.08615176,21.537941265526843,168500,674,209.05190873146057,-0.0055837794,16850000,0.0047487076
0.0031305966,0.026783999,0.9630992114543915,250.0,2.7634425,249105,0.08523036,21.307590690632296,168750,675,209.39162731170654,-0.0046850205,16875000,0.016265355
0.0026281723,0.02338,0.9894667416810989,250.0,2.762257,169603,0.08613783,21.534457155462878,169000,676,209.69258427619934,-0.005007754,16900000,0.002670658
0.002693025,0.026196,0.9896157048642635,250.0,2.7610903,259246,0.086788915,21.697230663716983,169250,677,210.03605818748474,-0.0055995407,16925000,0.0024694353
0.0028973515,0.026024003,0.9663438685238361,249.18,2.7597685,218138,0.087166935,21.878530024889933,169500,678,210.32811832427979,-0.0050236774,16950000,0.012420512
0.0031573195,0.026819998,0.9524024613201618,249.24,2.7604628,252849,0.08807178,22.09606739328352,169750,679,210.64564967155457,-0.0053181658,16975000,0.017579246
0.0020297754,0.0177,0.989142038859427,250.0,2.7609985,260493,0.08822041,22.05510205392909,170000,680,210.94115209579468,-0.005703883,17000000,0.0020361354
0.0035146815,0.032424003,0.9865694735199213,250.0,2.757381,253789,0.08723765,21.809412866634265,170250,681,211.23141479492188,-0.005369429,17025000,0.0028821046
0.002941191,0.027756,0.9794602897018194,250.0,2.752876,237167,0.087205276,21.80131694724561,170500,682,211.5245659351349,-0.0053794878,17050000,0.0052223653
0.0030274445,0.02888,0.9729959312826395,250.0,2.7470186,253847,0.087812774,21.95319450922705,170750,683,211.82461810112,-0.005322335,17075000,0.005879247
0.002507516,0.023996001,0.987289777956903,250.0,2.7431214,243490,0.08836008,22.090018738266973,171000,684,212.11769318580627,-0.0055185305,17100000,0.0023851565
0.0029204744,0.026576001,0.9779672678560019,250.0,2.7384346,229984,0.08537374,21.343434607264207,171250,685,212.41465640068054,-0.00546839,17125000,0.008266504
0.0032439656,0.030304,0.9843087866902351,250.0,2.7391987,230698,0.08748978,21.872445947075104,171500,686,212.72289657592773,-0.003772017,17150000,0.0034544375
0.0024387683,0.023496002,0.9878319408744574,250.0,2.7396138,249602,0.08735797,21.839492937648917,171750,687,213.03067350387573,-0.004567812,17175000,0.0024815332
0.0028684027,0.027248,0.9577493369579315,250.0,2.7355385,252363,0.08514197,21.285494747409402,172000,688,213.32797145843506,-0.0036475833,17200000,0.021859858
0.0029778604,0.031208,0.9795326590538025,250.0,2.7369332,245880,0.08694788,21.73696809929048,172250,689,213.62641286849976,-0.005644392,17225000,0.00556486
0.0033882316,0.030132001,0.9880276815965772,250.0,2.7367747,246136,0.08641131,21.602825543884247,172500,690,213.92521476745605,-0.004337575,17250000,0.0030061838
0.0036035911,0.033152,0.9839310105890036,250.0,2.7314734,230418,0.087723464,21.930866094660317,172750,691,214.22585225105286,-0.0046988083,17275000,0.0030043349
0.0025353688,0.023640001,0.9877302646636963,250.0,2.725565,253853,0.08838195,22.09548515236716,173000,692,214.5307023525238,-0.005086388,17300000,0.002006858
0.002223574,0.02208,0.9885702421888709,250.0,2.7199137,251416,0.087660916,21.915229555094665,173250,693,214.8254897594452,-0.005784406,17325000,0.0021570472
0.0027525357,0.027456,0.984519487246871,250.0,2.716009,238818,0.08734869,21.837173205794407,173500,694,215.12167024612427,-0.006601327,17350000,0.0034969742
0.0027607072,0.024796,0.9849700881168246,250.0,2.7137473,242597,0.08832124,22.08030937385796,173750,695,215.43066358566284,-0.00508006,17375000,0.0033574612
0.0029937425,0.028752003,0.9815675485879183,250.0,2.712989,258872,0.08880584,22.201461557884777,174000,696,215.72829508781433,-0.0055785133,17400000,0.0031447634
