n_updates,fps,policy_loss,approxkl,value_loss,policy_entropy,true_reward,total_timesteps,ep_len_mean,clipfrac,serial_timesteps,time_elapsed,ep_reward_mean,explained_variance
374,251890,-0.002772035,0.005543131,0.007979127,3.8562095,0.09038011,9350000,250.0,0.066652,93500,118.48052787780762,22.595026139643743,0.9525039903819561
375,255964,-0.0050293417,0.0043201307,0.017699685,3.8499405,0.08815202,9375000,250.0,0.046476,93750,118.78143692016602,22.038004352974824,0.9580384865403175
376,252724,-0.004210857,0.0039451793,0.0059020356,3.8407154,0.091202796,9400000,250.0,0.038968004,94000,119.08261108398438,22.800696804041145,0.9541179351508617
377,258950,-0.0032775805,0.00554008,0.0504991,3.8333907,0.08715457,9425000,249.14,0.06565999,94250,119.38302803039551,22.040744101344263,0.9399727806448936
378,249442,-0.0036535277,0.0044094836,0.011089069,3.8294818,0.08942793,9450000,250.0,0.046864003,94500,119.68279314041138,22.35698209464681,0.9578343331813812
379,258457,-0.0034974993,0.0052525434,0.028105602,3.8264832,0.08712713,9475000,250.0,0.061167996,94750,119.98926067352295,21.781781558425163,0.9469442777335644
380,256392,-0.0038268429,0.003925994,0.025777217,3.8252652,0.089237936,9500000,248.94,0.040272005,95000,120.28915929794312,22.44599259544855,0.9435980133712292
381,251316,-0.0041129864,0.0041509382,0.012752108,3.8264909,0.09025433,9525000,249.24,0.042655997,95250,120.5907952785492,22.573492695328497,0.9496626853942871
382,255520,-0.0029263084,0.005697629,0.0298691,3.8254032,0.08935204,9550000,248.26,0.069708005,95500,120.89164781570435,22.54799018606682,0.9507092088460922
383,256190,-0.0049115866,0.0036671911,0.032889903,3.8256238,0.0892746,9575000,248.09,0.033931997,95750,121.18723940849304,22.388482947572133,0.9281875789165497
384,250876,-0.0034973887,0.00518621,0.026231889,3.8266711,0.08894621,9600000,249.04,0.05704,96000,121.48766756057739,22.24142735998459,0.9330806732177734
385,251999,-0.0041722194,0.0055704126,0.0075638653,3.8244865,0.08971856,9625000,250.0,0.068672,96250,121.78577399253845,22.429637816796166,0.9608956091105938
386,253013,-0.00420379,0.0028827097,0.0077897655,3.8216336,0.09018007,9650000,250.0,0.026872,96500,122.08740139007568,22.545016916571477,0.9552927911281586
387,244811,-0.0036061374,0.0055017127,0.0078920005,3.8145955,0.088846,9675000,250.0,0.065828,96750,122.38707232475281,22.211499501051023,0.9646065309643745
388,254592,-0.004270847,0.0043965136,0.007497507,3.8092217,0.08822797,9700000,250.0,0.04752,97000,122.689861536026,22.05699381862776,0.9711701385676861
389,252458,-0.005028424,0.0052539147,0.0063468404,3.8005683,0.089509755,9725000,250.0,0.061619997,97250,122.98772311210632,22.377439843435,0.9657952226698399
390,245991,-0.004014316,0.0039794715,0.004987518,3.792272,0.09024586,9750000,250.0,0.040955998,97500,123.28665113449097,22.561466333849676,0.9735182151198387
391,255355,-0.004214938,0.0043616192,0.012530674,3.7891526,0.08864241,9775000,250.0,0.045384,97750,123.58999037742615,22.16060138847417,0.9643851667642593
392,260131,-0.003251313,0.005251377,0.009110561,3.786614,0.08954484,9800000,250.0,0.059072,98000,123.89330530166626,22.38621114961148,0.9561122879385948
393,256093,-0.0040770182,0.005250598,0.13847779,3.7807899,0.086806044,9825000,247.54,0.060604,98250,124.19277858734131,22.227460249611394,0.9062970355153084
394,245471,-0.0038510035,0.0032499998,0.03396229,3.7801425,0.08863999,9850000,249.51,0.030356,98500,124.49337410926819,22.229964671137004,0.9260713756084442
395,260778,-0.005099585,0.0052485135,0.028853977,3.782349,0.088237,9875000,248.59,0.057848,98750,124.79629826545715,22.16282657191674,0.9482999667525291
396,250443,-0.0040270663,0.0047418177,0.024931598,3.7826781,0.08947164,9900000,248.9,0.055263996,99000,125.09080123901367,22.40633441297941,0.934146836400032
397,251977,-0.0048864884,0.0043134512,0.018325802,3.7832234,0.0893771,9925000,249.32,0.045428,99250,125.39243578910828,22.37234994156628,0.9493756778538227
398,257505,-0.0047798026,0.0039298097,0.026699394,3.7847512,0.08869439,9950000,248.78,0.03478,99500,125.69540166854858,22.256246990573928,0.9457789659500122
399,261352,-0.0033500865,0.004639395,0.00717797,3.7870708,0.08883516,9975000,250.0,0.051827997,99750,125.99385976791382,22.208790121218115,0.9591638147830963
400,260694,-0.0032761921,0.0050108097,0.0036611618,3.7854629,0.09015632,10000000,250.0,0.055031996,100000,126.28966355323792,22.539079279437864,0.972919974476099
401,253079,-0.0045797275,0.004565309,0.07360235,3.7816155,0.08643249,10025000,249.07,0.039488,100250,126.59558176994324,21.8499958312019,0.9250434562563896
402,258700,-0.0036644326,0.0036530648,0.011591645,3.7798455,0.09035993,10050000,249.32,0.033532,100500,126.89935111999512,22.612515549655157,0.957424484193325
403,263492,-0.003753466,0.0048535354,0.005236381,3.777296,0.09109075,10075000,250.0,0.055956,100750,127.19783926010132,22.7726862383327,0.9581254832446575
404,253166,-0.0051479302,0.0035915405,0.03292409,3.772607,0.08768744,10100000,248.53,0.033164002,101000,127.49259185791016,22.000596945421204,0.9485739432275295
405,250893,-0.0046802303,0.0041775135,0.022827102,3.7702434,0.088754036,10125000,248.91,0.040348,101250,127.79412388801575,22.14198282132867,0.9436849243938923
406,244084,-0.0053177346,0.003181282,0.01892871,3.7685654,0.09012816,10150000,248.93,0.026271999,101500,128.09146857261658,22.541836434243596,0.9434201195836067
407,260547,-0.0033091772,0.0040352503,0.0072310776,3.7659822,0.08973651,10175000,250.0,0.038727995,101750,128.39675164222717,22.434125183032496,0.9622009769082069
408,254020,-0.0037235033,0.0042112796,0.08592469,3.75956,0.08869817,10200000,247.67,0.041376002,102000,128.69248056411743,22.45851618781817,0.9229148030281067
409,253240,-0.00252082,0.0056035765,0.0052425144,3.7585876,0.09078524,10225000,250.0,0.06686,102250,128.9883303642273,22.696311796363734,0.9578140042722225
410,254088,-0.0035713096,0.0051214537,0.014891632,3.7562327,0.08771666,10250000,250.0,0.059095997,102500,129.2825849056244,21.929165147711828,0.9626744762063026
411,243114,-0.003967394,0.004026619,0.01727203,3.7501655,0.08981445,10275000,249.3,0.037659995,102750,129.58005237579346,22.521056073139043,0.9527712017297745
412,244303,-0.0022810607,0.0059386026,0.00722393,3.7463138,0.090120986,10300000,250.0,0.074099995,103000,129.88635277748108,22.53024626940469,0.9548827968537807
413,248455,-0.003468382,0.0038416325,0.004975157,3.7396183,0.09069532,10325000,250.0,0.038244,103250,130.18856739997864,22.673830678318712,0.9624678567051888
414,251278,-0.004095294,0.004975103,0.0064660087,3.7309582,0.0907026,10350000,250.0,0.053743996,103500,130.48751783370972,22.675650114604434,0.9556683376431465
415,249801,-0.002574027,0.0075360574,0.0036117889,3.7246842,0.091210276,10375000,250.0,0.097728,103750,130.78709530830383,22.80256949922594,0.9675360061228275
416,245880,-0.004355536,0.004101851,0.0065963147,3.7194934,0.09091466,10400000,250.0,0.04292,104000,131.08505773544312,22.72866556302113,0.9485357142984867
417,246670,-0.0041207634,0.00511864,0.027689213,3.7128055,0.0896123,10425000,249.28,0.060376,104250,131.3889663219452,22.50821702508598,0.9271818995475769
418,257276,-0.0042602345,0.0048122266,0.028725857,3.7089431,0.089774705,10450000,249.35,0.0531,104500,131.68975138664246,22.441404698901625,0.938679363578558
419,249246,-0.0033722091,0.006330223,0.010585387,3.7050636,0.089515515,10475000,250.0,0.079612,104750,131.98746490478516,22.37887804363956,0.9463988579809666
420,255847,-0.003009156,0.0045699724,0.006590467,3.6993663,0.09075047,10500000,250.0,0.049876,105000,132.2886152267456,22.687616455075126,0.9499813318252563
421,253408,-0.005154862,0.0037906554,0.011248661,3.6916194,0.09062697,10525000,250.0,0.039228,105250,132.58134937286377,22.656745179023055,0.9332394674420357
422,253627,-0.0032877862,0.006683449,0.007407253,3.6820939,0.0888583,10550000,250.0,0.08595599,105500,132.87979078292847,22.214575185727227,0.9691770486533642
423,260590,-0.0047995825,0.0047366293,0.019481096,3.6738918,0.08933541,10575000,250.0,0.052932,105750,133.18215560913086,22.333855097879713,0.9441438317298889
424,258991,-0.0038487222,0.0046712924,0.004590644,3.6667213,0.09209406,10600000,250.0,0.051152002,106000,133.48172450065613,23.023511375462913,0.957320149987936
425,235226,-0.0036609476,0.0058296034,0.009441955,3.6609223,0.09014946,10625000,250.0,0.068555996,106250,133.78001260757446,22.537366608971098,0.9477397166192532
426,235165,-0.0032141178,0.0061338474,0.017648978,3.6595795,0.08937995,10650000,250.0,0.074656,106500,134.08796072006226,22.344987299930818,0.9539657793939114
427,240924,-0.0034566734,0.0038646646,0.015495581,3.6585019,0.089642614,10675000,249.43,0.036136,106750,134.39942574501038,22.468268630334496,0.9476553872227669
428,247699,-0.004015439,0.003874677,0.005504922,3.6569507,0.09092047,10700000,250.0,0.039412,107000,134.70362281799316,22.73011643169637,0.9640851281583309
429,228917,-0.0030126786,0.007142709,0.011811798,3.6530375,0.08880143,10725000,250.0,0.091092,107250,135.0024333000183,22.20035564453437,0.9640702195465565
430,238731,-0.0037497033,0.0058401013,0.0051001883,3.6489215,0.09080888,10750000,250.0,0.071144,107500,135.31209111213684,22.702221532943877,0.9659177735447884
431,246672,-0.0035616017,0.006342139,0.005965338,3.6457202,0.090944834,10775000,250.0,0.077968,107750,135.6135265827179,22.73620803441927,0.9550233483314514
432,250120,-0.0039045482,0.0060982453,0.034138013,3.6425235,0.08999254,10800000,248.03,0.072211996,108000,135.91539430618286,22.65154343437318,0.9118766486644745
433,250437,-0.0035690658,0.003429575,0.0062730224,3.6411471,0.09086016,10825000,250.0,0.033324,108250,136.2149646282196,22.715038536694482,0.9656765386462212
434,241017,-0.004059016,0.0034704804,0.008056517,3.6380172,0.090087034,10850000,250.0,0.030164,108500,136.51361870765686,22.52175622294398,0.9596752971410751
435,240617,-0.0028906711,0.0055356985,0.006740143,3.6319726,0.09111664,10875000,250.0,0.064376,108750,136.81967401504517,22.779161137824193,0.9588625505566597
436,236538,-0.004203508,0.0047343923,0.010752148,3.626534,0.09076972,10900000,249.41,0.051896,109000,137.12429189682007,22.678221632023998,0.9486370012164116
437,244553,-0.0034738071,0.0047014137,0.019651895,3.6249661,0.09088719,10925000,249.31,0.051496,109250,137.43176746368408,22.806962329440577,0.9418536871671677
438,253106,-0.0037972636,0.005752528,0.018749453,3.6243348,0.088754036,10950000,249.1,0.068024,109500,137.73434591293335,22.1776813542701,0.9491525068879128
439,252595,-0.0038110695,0.004095967,0.006282752,3.6204288,0.089952715,10975000,250.0,0.041684,109750,138.0281527042389,22.488179132900786,0.9665262401103973
440,244995,-0.0029077544,0.0066174357,0.00363287,3.6134617,0.09072878,11000000,250.0,0.083179995,110000,138.3258707523346,22.682195130593247,0.9723696894943714
441,255881,-0.004684574,0.0036670454,0.030098926,3.6055229,0.088996105,11025000,249.17,0.032164,110250,138.62943243980408,22.371847192446094,0.9353133738040924
442,254679,-0.003746414,0.0052141896,0.044931997,3.602384,0.087963484,11050000,248.45,0.059887998,110500,138.927987575531,22.250214113604088,0.9477092996239662
443,244777,-0.0033002174,0.0052130218,0.005710918,3.6013808,0.090210944,11075000,250.0,0.063168004,110750,139.22820687294006,22.5527388027077,0.9627612121403217
444,251616,-0.0047768587,0.004121808,0.0070499494,3.595235,0.09064617,11100000,250.0,0.041860003,111000,139.53090572357178,22.661543311753086,0.9512762241065502
445,259125,-0.0045920582,0.003929504,0.008324508,3.5870678,0.08902681,11125000,250.0,0.03754,111250,139.83126258850098,22.256701354363937,0.9611403867602348
446,258001,-0.004941965,0.004479119,0.0058009094,3.5812945,0.090440504,11150000,250.0,0.046088,111500,140.1376757621765,22.610127482534153,0.9637121260166168
447,257436,-0.0050232518,0.0057555893,0.03142471,3.576676,0.08839838,11175000,248.29,0.06512399,111750,140.43815112113953,22.20648518761769,0.9331872165203094
448,260210,-0.0037125617,0.0047631348,0.004354415,3.5767205,0.090898566,11200000,250.0,0.056948,112000,140.73326349258423,22.724641954450927,0.9699965957552195
449,251540,-0.004213669,0.0046840464,0.016915837,3.5751755,0.08886765,11225000,250.0,0.047784,112250,141.0296311378479,22.216910650966906,0.9413434676826
450,247529,-0.0056116083,0.0123856515,0.13792245,3.5744908,0.08916697,11250000,249.05,0.0607,112500,141.33229398727417,22.76277417313322,0.8699335008859634
451,256071,-0.0045741796,0.004746125,0.03961397,3.575461,0.08924208,11275000,248.82,0.041372,112750,141.6327600479126,22.587021398859598,0.9403498396277428
452,249080,-0.0033456478,0.006364835,0.0042075785,3.5768714,0.0912828,11300000,250.0,0.078223996,113000,141.93309211730957,22.820700966772275,0.9628882370889187
453,258041,-0.003079236,0.0052185496,0.00813246,3.5732071,0.08845971,11325000,250.0,0.056623995,113250,142.23388528823853,22.114926763900147,0.9673062264919281
454,257684,-0.0040681125,0.004354285,0.006778614,3.56965,0.08981124,11350000,250.0,0.045508,113500,142.5330150127411,22.452809778325662,0.9611383303999901
455,248958,-0.0042527365,0.004301469,0.0074307956,3.566932,0.09054888,11375000,250.0,0.045904003,113750,142.8270332813263,22.637219012498026,0.9527703709900379
456,246356,-0.0049805483,0.0043630945,0.02498155,3.5648606,0.08932161,11400000,248.8,0.04728,114000,143.1266438961029,22.42063890244122,0.9404189363121986
457,256462,-0.0032567312,0.003181665,0.0035974134,3.562531,0.09170748,11425000,250.0,0.026476,114250,143.42620301246643,22.926867702249073,0.9631957076489925
458,247826,-0.004078314,0.002436708,0.0040887245,3.5548577,0.09095031,11450000,250.0,0.018784,114500,143.71980333328247,22.737579386090744,0.9669669568538666
459,255686,-0.0043806178,0.0034462176,1.1007783,3.5488887,0.07863175,11475000,248.36,0.028351998,114750,144.01911187171936,19.93691867459036,0.8216260224580765
460,257329,-0.0041424194,0.001881389,0.019100558,3.547461,0.08894104,11500000,248.79,0.013952,115000,144.3116364479065,22.287587951239693,0.9559136405587196
461,263879,-0.0038420793,0.004139175,0.0039502536,3.5460372,0.090213165,11525000,250.0,0.042239998,115250,144.6114239692688,22.55328978082618,0.9706546533852816
462,256815,-0.0033605401,0.0061638155,0.007890331,3.5408707,0.09028724,11550000,250.0,0.074076004,115500,144.9030249118805,22.57180894149825,0.956007819622755
463,248129,-0.003691957,0.005414258,0.007894568,3.5358958,0.09046728,11575000,250.0,0.061348002,115750,145.20091724395752,22.616821070757506,0.9571673721075058
464,262113,-0.0039741104,0.0041245157,0.004862857,3.532072,0.09074126,11600000,250.0,0.041392002,116000,145.4993932247162,22.685316579282972,0.9611709378659725
465,253905,-0.0051516956,0.004661451,0.008473473,3.5271397,0.090254486,11625000,250.0,0.049132,116250,145.79408836364746,22.56362279590992,0.9656970575451851
466,252951,-0.0048673293,0.00378989,0.0056925085,3.523849,0.09078456,11650000,250.0,0.036891997,116500,146.09114527702332,22.696137282270648,0.9687149934470654
467,249600,-0.004534773,0.004813501,0.0048553073,3.5226257,0.09063017,11675000,250.0,0.052851997,116750,146.38880896568298,22.657541942189162,0.9693909641355276
468,246119,-0.0035524853,0.0025152718,1.2511433,3.5196137,0.08077317,11700000,250.0,0.016712,117000,146.68972849845886,20.193290856833265,0.8099279999732971
469,244582,-0.0039191106,0.0043462953,0.008699038,3.5183518,0.090605,11725000,250.0,0.046060003,117250,146.98695635795593,22.651248610042767,0.9485864005982876
470,246348,-0.003084224,0.0064728716,0.006227306,3.513738,0.0902342,11750000,250.0,0.080716,117500,147.2878315448761,22.55854966702378,0.9642228186130524
471,246376,-0.004911634,0.003453096,0.012366291,3.5108788,0.09136809,11775000,248.86,0.031972002,117750,147.5886468887329,22.816351001132862,0.9285570755600929
472,257534,-0.004421742,0.0035705667,0.005063028,3.5081096,0.09008212,11800000,250.0,0.0337,118000,147.89003133773804,22.520528282908653,0.9704380854964256
473,262988,-0.0050102156,0.0066981195,0.012994084,3.5014095,0.089964874,11825000,250.0,0.083352,118250,148.18530440330505,22.49121683645676,0.9563775695860386
474,251705,-0.0029268297,0.0045348955,0.31601664,3.4974456,0.085377306,11850000,248.49,0.045904003,118500,148.47706508636475,22.221516609027095,0.8615569621324539
475,259162,-0.0038576357,0.0042430516,0.019765083,3.4964993,0.087959655,11875000,250.0,0.045116,118750,148.77449822425842,21.989912362138202,0.9556830562651157
476,257344,-0.004434756,0.0048341937,0.013832467,3.4957976,0.09151127,11900000,249.46,0.052380003,119000,149.0705554485321,22.865040342537032,0.9164885878562927
477,252983,-0.004372244,0.0036010991,0.0057707643,3.4913757,0.089778975,11925000,250.0,0.035352,119250,149.3630211353302,22.444742471935406,0.9571633525192738
478,246407,-0.0043388875,0.003992353,0.005679119,3.482844,0.08870694,11950000,250.0,0.038552,119500,149.66239643096924,22.176736715817473,0.9730666391551495
479,245598,-0.003846819,0.0042347824,0.010239676,3.474598,0.0905579,11975000,249.43,0.043528,119750,149.96762681007385,22.62648104942327,0.9489527866244316
480,247240,-0.0046014874,0.0048326706,0.0103984345,3.4688988,0.090694085,12000000,249.21,0.053676,120000,150.26655507087708,22.659665850695273,0.950061671435833
481,237414,-0.003560102,0.0055343984,0.0030010866,3.4653046,0.090601325,12025000,250.0,0.067096,120250,150.56457138061523,22.650331847652996,0.976726945489645
482,248338,-0.003233207,0.0044862847,0.0043975213,3.4586263,0.09080252,12050000,250.0,0.046944,120500,150.8704810142517,22.700631033448225,0.9671992585062981
483,250749,-0.003879921,0.0055063306,0.010082038,3.4523778,0.09018765,12075000,249.41,0.063099995,120750,151.17091846466064,22.5574884884745,0.9595839343965054
484,236133,-0.0028881484,0.0058427583,0.003750539,3.4487686,0.09080574,12100000,250.0,0.07232801,121000,151.473895072937,22.701436381319255,0.9673800431191921
485,249661,-0.0034875374,0.005306826,0.0043568225,3.4458911,0.09057363,12125000,250.0,0.060624003,121250,151.78363466262817,22.643408313912513,0.9666140452027321
486,235089,-0.0041854144,0.004755661,0.0028327496,3.442859,0.09094754,12150000,250.0,0.051391996,121500,152.0808289051056,22.736883549305347,0.9735230971127748
487,252168,-0.0034591611,0.006211634,0.0076596164,3.4355702,0.09045231,12175000,250.0,0.07572399,121750,152.39183855056763,22.613079629040875,0.9568094424903393
488,255296,-0.0046802447,0.004115153,0.13965084,3.4282334,0.08682575,12200000,247.99,0.0146200005,122000,152.6938681602478,22.17068408936255,0.876047819852829
489,258086,-0.0027316338,0.0067558484,0.008058926,3.425103,0.09096387,12225000,250.0,0.08538,122250,152.992280960083,22.740968121493353,0.9510677382349968
490,243145,-0.0002245433,0.010025772,0.003498473,3.421183,0.09037471,12250000,250.0,0.133604,122500,153.28966975212097,22.593674438264586,0.9765247274190187
491,252263,-0.004574064,0.0057975175,0.02771172,3.4177032,0.08989466,12275000,249.17,0.06444,122750,153.59706020355225,22.577523772356688,0.9259723871946335
492,237574,-0.0034272608,0.0052956357,0.008463288,3.4165561,0.090836816,12300000,250.0,0.061779995,123000,153.89355373382568,22.7092050529174,0.9454154260456562
493,250799,-0.0036123507,0.006461002,0.0038077862,3.4158568,0.09066373,12325000,250.0,0.082512,123250,154.19894742965698,22.66593389911366,0.9719452150166035
494,234296,-0.004309904,0.0060543846,0.0074343695,3.4123864,0.09004756,12350000,250.0,0.07352,123500,154.50168824195862,22.511890628474795,0.9586417749524117
495,236191,-0.003176406,0.007221593,0.007953019,3.407278,0.08952607,12375000,250.0,0.09032,123750,154.81663727760315,22.381519552525134,0.9663989916443825
496,245380,-0.0043289443,0.0049397186,0.0076430268,3.402158,0.0910328,12400000,250.0,0.053536005,124000,155.12385749816895,22.758199491269842,0.9637808911502361
497,251955,-0.0033677842,0.004912443,0.004911402,3.396132,0.09135875,12425000,250.0,0.054488003,124250,155.4239706993103,22.839688432322873,0.9619188532233238
498,186213,-0.004294603,0.0043202755,0.0061725844,3.39117,0.09145215,12450000,250.0,0.046836,124500,155.72349071502686,22.863038030206955,0.9565659463405609
499,242675,-0.002776681,0.004710269,0.006729705,3.388129,0.08984127,12475000,250.0,0.05294,124750,156.05666780471802,22.460316759727938,0.9654125571250916
500,256585,-0.0042640744,0.0031301077,0.0042309463,3.3852813,0.09088609,12500000,250.0,0.027131999,125000,156.36400175094604,22.721523722771543,0.9645578041672707
501,240312,-0.004699617,0.0057068653,0.008569771,3.380548,0.08913107,12525000,250.0,0.067776,125250,156.66526055335999,22.282766343115508,0.9651049040257931
502,238662,-0.0046659554,0.0042294795,0.004818232,3.3729863,0.09020957,12550000,250.0,0.039807998,125500,156.97015285491943,22.552390964071563,0.9713202640414238
503,254594,-0.0041050734,0.003243984,0.05235548,3.3665173,0.08904802,12575000,248.62,0.027584001,125750,157.27175378799438,22.52085390880653,0.9402731284499168
504,256237,-0.0037129938,0.0062927953,0.008163991,3.3638368,0.090142965,12600000,250.0,0.07948,126000,157.57048749923706,22.53574294416139,0.9595390446484089
505,257092,-0.004406097,0.0048901523,0.004453925,3.362121,0.09088063,12625000,250.0,0.054052003,126250,157.8694610595703,22.720160152631884,0.96803779900074
506,257727,-0.0044576377,0.0051906435,0.009128408,3.3602872,0.09019427,12650000,250.0,0.058856,126500,158.1659505367279,22.548567686888305,0.9609129130840302
507,259446,-0.004240939,0.005271233,0.014634271,3.3569953,0.090584785,12675000,250.0,0.059536,126750,158.4610481262207,22.646198018248253,0.942030843347311
508,252051,-0.003713891,0.004773331,0.009620855,3.3552794,0.091731064,12700000,249.45,0.050712,127000,158.75392484664917,22.922437550017275,0.9294828996062279
509,252057,-0.004614188,0.0035631396,0.0072698817,3.3555343,0.09057323,12725000,250.0,0.031451996,127250,159.0532820224762,22.643306347917836,0.9533601924777031
510,263562,-0.004292087,0.003852535,0.0029969406,3.350346,0.09119554,12750000,250.0,0.041844,127500,159.35411953926086,22.798884151372725,0.9743769764900208
511,246762,-0.0040542805,0.0069514206,0.0063755116,3.3443573,0.09013781,12775000,250.0,0.08679201,127750,159.65081596374512,22.534454178723827,0.963953610509634
512,248807,-0.004265464,0.0036504902,0.003067479,3.3408284,0.091086514,12800000,250.0,0.034491997,128000,159.9499912261963,22.771629099491985,0.9711703844368458
513,263918,-0.004401724,0.004808712,0.011384664,3.3340898,0.090482116,12825000,250.0,0.05422,128250,160.25892543792725,22.620528826453302,0.9422908648848534
514,240169,-0.004389828,0.0069636097,0.015402002,3.3264694,0.089992255,12850000,250.0,0.086584,128500,160.55608582496643,22.498064314484946,0.9561310261487961
515,238603,-0.0044632517,0.00443022,0.004402106,3.3231843,0.09147376,12875000,250.0,0.043332003,128750,160.85898685455322,22.86843747410261,0.9608488418161869
516,254484,-0.0025093632,0.0059023006,0.006160158,3.321418,0.08968,12900000,250.0,0.072604,129000,161.17486906051636,22.419998722636155,0.9642385542392731
517,255200,-0.004215005,0.0037924987,0.004004305,3.3171325,0.09139549,12925000,250.0,0.036395997,129250,161.47331714630127,22.848873967112414,0.9663916863501072
518,227880,-0.0031233286,0.005848744,0.008796567,3.309597,0.090390526,12950000,250.0,0.069552,129500,161.77342319488525,22.59763100618118,0.9591620489954948
519,239054,-0.00425531,0.0042858096,0.0033052485,3.3053272,0.09023129,12975000,250.0,0.047272,129750,162.08890223503113,22.557821390506525,0.9769084770232439
520,247710,-0.0022526295,0.006991339,0.0025165195,3.2997298,0.09179476,13000000,250.0,0.084372,130000,162.3934760093689,22.94868968029232,0.9783851969987154
521,248475,-0.0043009697,0.003675906,0.0029830143,3.2913108,0.091098234,13025000,250.0,0.035304002,130250,162.69592022895813,22.77455770461027,0.978618023917079
522,245132,-0.00397786,0.0039130813,0.002432377,3.2828357,0.091263026,13050000,250.0,0.0381,130500,162.9951560497284,22.815754301693392,0.980975603684783
523,165244,-0.0036998063,0.004107416,0.0032003843,3.2737331,0.09148438,13075000,250.0,0.040696003,130750,163.29773545265198,22.87109745654454,0.9718641340732574
524,231233,-0.0040908707,0.004834798,0.0028737406,3.2655315,0.091494866,13100000,250.0,0.051628,131000,163.6547212600708,22.87371515463208,0.974904790520668
525,241717,-0.0032440529,0.004915659,0.0032036018,3.259168,0.0920656,13125000,250.0,0.056655996,131250,163.9617691040039,23.016402100689884,0.9721606839448214
526,237557,-0.0037197792,0.006038516,0.0030035772,3.2561283,0.09146809,13150000,250.0,0.073928,131500,164.26537919044495,22.867020019151113,0.9713820908218622
527,244082,-0.0029874444,0.0071459124,0.006898935,3.2548153,0.0910732,13175000,250.0,0.091388,131750,164.56472754478455,22.76829928977939,0.9344372823834419
528,249894,-0.0052609094,0.0036769751,0.0038255122,3.253097,0.09172292,13200000,250.0,0.031424,132000,164.8634922504425,22.930731329925692,0.9562474116683006
529,249946,-0.0031587854,0.0053994847,0.0034620073,3.2479262,0.09111621,13225000,250.0,0.063556,132250,165.16662740707397,22.779054907254977,0.9712712951004505
530,247103,-0.003957399,0.0045841774,0.0042404626,3.2431045,0.09141498,13250000,250.0,0.04546,132500,165.46924710273743,22.8537457712178,0.9677765443921089
531,237943,-0.004501019,0.004950444,0.0066674696,3.240996,0.08918766,13275000,250.0,0.053324003,132750,165.7697949409485,22.296913219301256,0.9673243537545204
532,248865,-0.0027638923,0.0072624073,0.004913448,3.2384193,0.090708934,13300000,250.0,0.096172,133000,166.07990717887878,22.677233462618023,0.9664293937385082
533,260423,-0.0038273528,0.0055616675,0.004320671,3.2366822,0.09083081,13325000,250.0,0.066072,133250,166.3738718032837,22.707700666729014,0.9698357041925192
534,242415,-0.0040385956,0.0054813484,0.0023006876,3.2356758,0.090901956,13350000,250.0,0.06498401,133500,166.66656041145325,22.725489807673092,0.9802772793918848
535,253947,-0.0036908407,0.0060420707,0.00465914,3.2318032,0.0910327,13375000,250.0,0.07319201,133750,166.97249674797058,22.758175599202822,0.9691635072231293
536,256910,-0.0039589624,0.004786249,0.0028475889,3.229526,0.09141432,13400000,250.0,0.055387996,134000,167.2664670944214,22.85357983547743,0.9731501992791891
537,250488,-0.003960842,0.004585832,0.0099601215,3.2263703,0.09107204,13425000,249.48,0.048336,134250,167.56083512306213,22.750866770104857,0.9380608424544334
538,256992,-0.0045256168,0.0038879146,0.0026652208,3.223867,0.09018156,13450000,250.0,0.038144,134500,167.86325359344482,22.545393070137763,0.9832069631665945
539,253853,-0.0031453012,0.0053413524,0.0021128196,3.2198963,0.091781385,13475000,250.0,0.060083997,134750,168.16071963310242,22.9453475585032,0.9792833495885134
540,246727,-0.0045202603,0.0045343894,0.0027638362,3.213653,0.091073915,13500000,250.0,0.047,135000,168.46034002304077,22.76847838566531,0.9749914277344942
541,244545,-0.004410233,0.0058011664,0.009805803,3.2113183,0.091734305,13525000,249.22,0.066759996,135250,168.76015186309814,22.9243011511169,0.9387664385139942
542,253503,-0.003613179,0.004623428,0.0028099911,3.2101817,0.09193296,13550000,250.0,0.049696002,135500,169.06275534629822,22.98324040560867,0.9647308476269245
543,256188,-0.0038225236,0.0049390644,0.016727643,3.2081745,0.090677686,13575000,250.0,0.055175997,135750,169.36350512504578,22.669420166569562,0.9440004788339138
544,250449,-0.0036214371,0.0042225565,0.019199979,3.2083168,0.09031414,13600000,249.37,0.044332,136000,169.66567301750183,22.655317805700925,0.9386072903871536
545,258618,-0.0027947773,0.004715684,0.0037127424,3.2113242,0.09023857,13625000,250.0,0.054224003,136250,169.95936059951782,22.55964248041266,0.9780814833939075
546,244643,-0.004369666,0.004195202,0.011929915,3.2140782,0.089996286,13650000,250.0,0.043388,136500,170.25530624389648,22.499073278112554,0.9443833976984024
547,242025,-0.0046019987,0.0046446375,0.004520597,3.2141156,0.090503685,13675000,250.0,0.051099997,136750,170.56186032295227,22.625921794615515,0.9678730964660645
548,249872,-0.003338111,0.0041362476,0.0028013166,3.2097847,0.09178911,13700000,250.0,0.043603994,137000,170.86828327178955,22.94727810192213,0.9789101891219616
549,248144,-0.0035495167,0.0051893005,0.0035899426,3.2032685,0.09140624,13725000,250.0,0.061548002,137250,171.17398953437805,22.85155943308153,0.9685436710715294
