ep_reward_mean,policy_loss,value_loss,true_reward,approxkl,explained_variance,total_timesteps,serial_timesteps,ep_len_mean,fps,policy_entropy,n_updates,time_elapsed,clipfrac
29.140728089424083,-0.0034721754,0.2718749,0.11656292,0.0043296935,0.8596247136592865,13100000,131000,250.0,239864,3.7824738,524,183.02795267105103,0.045424
29.115463148314447,-0.0037535578,0.39470527,0.1142922,0.0059372606,0.8966418951749802,13125000,131250,247.89,222144,3.7683182,525,183.37453937530518,0.059544004
29.145094810163428,-0.0032962132,0.13036206,0.11658038,0.0053354334,0.8592488467693329,13150000,131500,250.0,237738,3.751686,526,183.7179400920868,0.06385599
29.83094283469807,-0.0043598535,0.091415614,0.11932377,0.004644155,0.7838681936264038,13175000,131750,250.0,224378,3.7362084,527,184.06986689567566,0.0524
29.176289102006702,-0.0032505665,0.08097883,0.11670516,0.005935799,0.7975541800260544,13200000,132000,250.0,235408,3.7208512,528,184.4245924949646,0.072208
29.622582238056637,-0.004196138,0.06812097,0.11849033,0.0057520242,0.7383508682250977,13225000,132250,250.0,194111,3.7044632,529,184.76226806640625,0.06915599
30.156153227435425,-0.0033554733,0.15749449,0.12062461,0.0055540786,0.877284325659275,13250000,132500,250.0,244859,3.688682,530,185.1395297050476,0.063612
30.28283777570352,-0.0040802816,0.15948622,0.121131346,0.0040232185,0.8632403016090393,13275000,132750,250.0,203366,3.6800933,531,185.48329496383667,0.0427
30.16416763438472,-0.0037399535,0.08755833,0.12065667,0.0063058278,0.8334314525127411,13300000,133000,250.0,217541,3.6617837,532,185.85283851623535,0.073
30.3364976343303,-0.003392844,0.0821137,0.12134599,0.005604992,0.892109714448452,13325000,133250,250.0,216412,3.6446037,533,186.21751070022583,0.067760006
30.301143609024585,-0.0036730221,0.07658092,0.12120458,0.006305794,0.7505874633789062,13350000,133500,250.0,192513,3.6335602,534,186.56258010864258,0.079032
30.599358510142192,-0.0024977247,0.057112105,0.12239743,0.006012319,0.8143528401851654,13375000,133750,250.0,242051,3.6239216,535,186.93577098846436,0.072556004
30.04101567013189,-0.004649979,0.29653662,0.1188188,0.0059114755,0.8579431176185608,13400000,134000,247.81,240295,3.6160285,536,187.27705645561218,0.062808
30.284463542713276,-0.0035164766,0.08206267,0.12113785,0.006864549,0.8275389671325684,13425000,134250,250.0,220510,3.6107204,537,187.62185549736023,0.08611599
30.80092725005001,-0.0038433378,0.0607137,0.12320371,0.004401612,0.7862672060728073,13450000,134500,250.0,247790,3.6007218,538,187.97012376785278,0.048092
30.740467033578025,-0.0043400787,0.078190506,0.122961864,0.0040033488,0.8221804946660995,13475000,134750,250.0,241130,3.5939083,539,188.30110049247742,0.041676
30.746753194751218,-0.0030733487,0.055131756,0.12298701,0.0054905755,0.7965148836374283,13500000,135000,250.0,247886,3.576119,540,188.64247679710388,0.063164
30.977638441822492,-0.0039900295,0.05674861,0.12391055,0.003712019,0.7895586639642715,13525000,135250,250.0,254109,3.5548217,541,188.97898602485657,0.038132004
31.339784177895634,-0.0038962464,0.056049086,0.12535913,0.0060802833,0.7711994647979736,13550000,135500,250.0,227382,3.535312,542,189.3087146282196,0.075144
30.953184835023475,-0.0038632588,0.045388006,0.123812735,0.004840006,0.7927461117506027,13575000,135750,250.0,234663,3.5222828,543,189.6562647819519,0.055952
31.32884757219814,-0.0034839977,0.050512362,0.1253154,0.0050304746,0.7777508795261383,13600000,136000,250.0,222784,3.5078092,544,190.01045632362366,0.057916004
31.310547864213586,-0.0037782334,0.039623134,0.12524219,0.0054298933,0.823310986161232,13625000,136250,250.0,250469,3.4933846,545,190.3849596977234,0.062764004
31.12274077077833,-0.0034874752,0.0676291,0.12449097,0.00492476,0.8200909346342087,13650000,136500,250.0,215144,3.48331,546,190.7207887172699,0.056212
31.63135899808258,-0.0041618412,0.29933724,0.125021,0.0058847447,0.8116321861743927,13675000,136750,248.58,226821,3.4731152,547,191.1092689037323,0.063828
31.63836742874235,-0.0024914385,0.05616196,0.12655346,0.004312282,0.8240108788013458,13700000,137000,250.0,231254,3.4616103,548,191.45744252204895,0.048332
31.817948257401586,-0.0031314318,0.032526348,0.1272718,0.0048607686,0.8021086305379868,13725000,137250,250.0,212778,3.4550502,549,191.82061648368835,0.057095997
31.60507776155835,-0.0039707827,0.08034689,0.1264203,0.004702878,0.8522332310676575,13750000,137500,250.0,209473,3.444446,550,192.19195008277893,0.053888
31.664237394054652,-0.0046321405,0.09481222,0.12665695,0.005256414,0.8796457350254059,13775000,137750,250.0,191854,3.431399,551,192.54981994628906,0.059784003
32.19992429213133,-0.003436417,0.030515864,0.12879969,0.0038667421,0.7998439371585846,13800000,138000,250.0,247948,3.422947,552,192.92092943191528,0.038467996
31.741557808878134,-0.0036124405,0.13022363,0.12696622,0.004372581,0.817936047911644,13825000,138250,250.0,221129,3.4146855,553,193.25387287139893,0.047672
32.46942007817328,-0.00370146,0.026204247,0.12987767,0.0051290467,0.8099043816328049,13850000,138500,250.0,227689,3.4092712,554,193.62108826637268,0.059903998
31.94699745448306,-0.0042582033,0.029622976,0.12778798,0.004454634,0.8005562871694565,13875000,138750,250.0,244045,3.3935952,555,193.96597385406494,0.048671998
32.5048441609554,-0.0028699804,0.026617248,0.13001938,0.004728131,0.7930608242750168,13900000,139000,250.0,247304,3.3718936,556,194.30431151390076,0.054048
32.51118484599516,-0.004483335,0.02530453,0.13004474,0.004899093,0.8116520792245865,13925000,139250,250.0,239887,3.3541214,557,194.6348695755005,0.053471994
32.49822903776541,-0.0037687547,0.029831415,0.12999292,0.0052123843,0.8016677051782608,13950000,139500,250.0,243223,3.3372955,558,194.96963119506836,0.060496002
32.543739066571,-0.0039588483,0.03013413,0.13017495,0.00513162,0.8471354246139526,13975000,139750,250.0,236148,3.3274205,559,195.30725812911987,0.059483998
32.55378427704796,-0.0036469556,0.03301019,0.13021514,0.0052415812,0.7800424098968506,14000000,140000,250.0,251032,3.316981,560,195.6499729156494,0.058368005
32.46030918534845,-0.003641048,0.31320038,0.12804396,0.027927447,0.81885926425457,14025000,140250,248.82,253256,3.3082447,561,195.98295068740845,0.07237999
32.48379095597193,-0.0030921823,0.028156232,0.12993516,0.0041337186,0.83064866065979,14050000,140500,250.0,229964,3.2989693,562,196.31479048728943,0.044808
32.70363325858489,-0.0042628376,0.029134985,0.13081454,0.00471416,0.8316999077796936,14075000,140750,250.0,229547,3.2835732,563,196.6513352394104,0.051672004
32.77641328578815,-0.004807585,0.07294862,0.13110566,0.0047749327,0.8342686295509338,14100000,141000,250.0,248450,3.2652543,564,196.9857316017151,0.05318
32.49153273385018,-0.0026511005,0.30257502,0.12839341,0.0043511633,0.8120557516813278,14125000,141250,248.69,244335,3.25219,565,197.32090973854065,0.046676
33.38602941470221,-0.004122786,0.026294941,0.13354412,0.004554281,0.8316264003515244,14150000,141500,250.0,245298,3.2406552,566,197.6538426876068,0.050180007
33.14056867753621,-0.00331948,0.020757023,0.13256228,0.00515849,0.882224977016449,14175000,141750,250.0,245637,3.228934,567,197.99247121810913,0.057632
32.95848100006115,-0.0040467745,0.24494405,0.13041303,0.007307907,0.8727254122495651,14200000,142000,248.04,256001,3.2172246,568,198.3289134502411,0.062548
32.9367134305276,-0.0049737515,0.21749277,0.13174686,0.0049409405,0.8894519433379173,14225000,142250,250.0,245412,3.2081795,569,198.66046142578125,0.0524
33.40951735278591,-0.004354199,0.061920334,0.13363807,0.0058110976,0.8768290877342224,14250000,142500,250.0,245332,3.2052333,570,198.98867106437683,0.064679995
33.40859404373914,-0.0034174067,0.041943423,0.13363437,0.0047146752,0.8296271711587906,14275000,142750,250.0,231957,3.1987033,571,199.32320189476013,0.052496005
33.216769378087484,-0.0042261793,0.028714415,0.13286708,0.004157676,0.8366163969039917,14300000,143000,250.0,243349,3.1844933,572,199.65735268592834,0.043428
33.46581815229729,-0.0038953759,0.025280347,0.13386329,0.0041225967,0.8610783517360687,14325000,143250,250.0,248720,3.169516,573,199.99309611320496,0.041823998
33.3302265606448,-0.00507614,0.034195293,0.13332091,0.005627994,0.8413017988204956,14350000,143500,250.0,249208,3.1556346,574,200.32720375061035,0.064316
33.44750859025866,-0.0041830554,0.03560064,0.13379005,0.0047016838,0.8853816762566566,14375000,143750,250.0,233124,3.1370196,575,200.66256284713745,0.052111994
33.95372021129355,-0.0032108775,0.019067958,0.13581488,0.0052298303,0.8603507429361343,14400000,144000,250.0,200720,3.117595,576,201.00570678710938,0.054292
33.78738313511014,-0.0044038626,0.029659346,0.13514954,0.004004444,0.8280918002128601,14425000,144250,250.0,228668,3.100379,577,201.37664484977722,0.042311996
33.55593487106264,-0.0026939274,0.2856557,0.13225651,0.0063378923,0.8674089908599854,14450000,144500,248.79,220468,3.0869713,578,201.74094200134277,0.046543997
34.11321684837341,-0.0043162424,0.027227584,0.13645287,0.0036178536,0.8647777438163757,14475000,144750,250.0,244154,3.0793095,579,202.0893976688385,0.037979998
33.652585640531036,-0.0045288475,0.027845383,0.13461035,0.004617735,0.8943917229771614,14500000,145000,250.0,238914,3.0636032,580,202.4268696308136,0.049964
33.9543203057535,-0.003955085,0.031433642,0.13581727,0.0040670075,0.8646424114704132,14525000,145250,250.0,231612,3.0455472,581,202.75948810577393,0.041424
34.189273562747985,-0.004697828,0.018722767,0.13675708,0.0042316215,0.8829703032970428,14550000,145500,250.0,216703,3.0301924,582,203.10577774047852,0.044588
33.938430083952845,-0.0052350336,0.22438994,0.13457125,0.005829013,0.9027977511286736,14575000,145750,247.5,231490,3.0172691,583,203.4588770866394,0.057884
33.75235613031313,-0.004506973,0.22920525,0.13352156,0.0042299367,0.9030818939208984,14600000,146000,247.9,240865,3.0085106,584,203.79613614082336,0.045636002
34.220545674134044,-0.0040021054,0.027575865,0.13688219,0.003534497,0.9002940729260445,14625000,146250,250.0,232354,3.0010319,585,204.13871693611145,0.035299998
34.336478621065616,-0.0042055035,0.0136684,0.13734591,0.003939218,0.9264441356062889,14650000,146500,250.0,240287,2.9858916,586,204.4759316444397,0.041720003
34.24736393593252,-0.0037777242,0.011460923,0.13698946,0.0036627885,0.9385567121207714,14675000,146750,250.0,238206,2.964665,587,204.812908411026,0.035455998
34.274686744418,-0.003927852,0.015122147,0.13709874,0.0035008383,0.9167286977171898,14700000,147000,250.0,235394,2.9380558,588,205.15191960334778,0.03244
34.38271690955386,-0.0036100522,0.012394848,0.13753088,0.0036282092,0.9322643876075745,14725000,147250,250.0,246131,2.919546,589,205.49140119552612,0.034492
34.518702375479045,-0.0035246697,0.011179048,0.1380748,0.0039444636,0.9284073114395142,14750000,147500,250.0,253150,2.90774,590,205.83116126060486,0.040844
34.397603509649635,-0.0038568042,0.010144154,0.13759042,0.0041418876,0.9382429271936417,14775000,147750,250.0,252953,2.890691,591,206.15812182426453,0.043472003
34.559381892401724,-0.0034165978,0.008761587,0.13823754,0.00427596,0.9471227340400219,14800000,148000,250.0,238147,2.8704782,592,206.49221277236938,0.042656
34.633081636074934,-0.0038155664,0.009611997,0.13853233,0.0035964057,0.9382857568562031,14825000,148250,250.0,243045,2.845695,593,206.83302974700928,0.033404004
34.571794641166925,-0.0034069265,0.008721799,0.13828717,0.0031386453,0.944174263626337,14850000,148500,250.0,232307,2.8217478,594,207.17352604866028,0.028212
34.59313156813383,-0.0040156697,0.010231227,0.13837253,0.003440664,0.9274907559156418,14875000,148750,250.0,249092,2.801467,595,207.5070424079895,0.032500003
34.905233040824534,-0.0032110896,0.007078969,0.13962093,0.003721292,0.9429586641490459,14900000,149000,250.0,243008,2.7859662,596,207.84582209587097,0.037479997
34.74426720025018,-0.003727859,0.0073931394,0.13897707,0.0030432306,0.9463575258851051,14925000,149250,250.0,248528,2.7708173,597,208.182199716568,0.027452001
34.95662114396691,-0.0042242855,0.00729741,0.13982649,0.0034818116,0.9324709624052048,14950000,149500,250.0,235810,2.750199,598,208.51922273635864,0.035956003
34.8694579769671,-0.004288774,0.0068861,0.13947783,0.0046620416,0.9463186003267765,14975000,149750,250.0,242574,2.7314236,599,208.8551173210144,0.051624
34.944905265364795,-0.0030956734,0.0057072453,0.13977963,0.00315708,0.9549225978553295,15000000,150000,250.0,241649,2.7171998,600,209.19151830673218,0.02904
34.8283035928756,-0.0034686024,0.006193311,0.1393132,0.002831718,0.9476793818175793,15025000,150250,250.0,244397,2.7021687,601,209.52098631858826,0.023467999
34.86686262078583,-0.0037934785,0.00615673,0.13946745,0.003361425,0.9480290375649929,15050000,150500,250.0,242184,2.6821415,602,209.85155630111694,0.030032
35.21920259267092,-0.0034193594,0.0054996596,0.1408768,0.003509314,0.9448230676352978,15075000,150750,250.0,243152,2.6660495,603,210.18632531166077,0.035544
35.27175529748202,-0.0032531165,0.005457455,0.14108703,0.0027537784,0.9420593865215778,15100000,151000,250.0,242458,2.6468034,604,210.5290448665619,0.023904
35.15508935764432,-0.004026529,0.005395646,0.14062037,0.0035118528,0.9461688175797462,15125000,151250,250.0,242024,2.6291919,605,210.861083984375,0.034647997
35.25075554072857,-0.0029893625,0.005479727,0.14100303,0.0027682434,0.9394699186086655,15150000,151500,250.0,223481,2.6168616,606,211.1998085975647,0.022583999
35.04881952099502,-0.0041736146,0.0054803123,0.14019528,0.0038111159,0.9514735341072083,15175000,151750,250.0,243997,2.606126,607,211.54594802856445,0.036668003
35.27393069751561,-0.002832162,0.0042397035,0.14109573,0.0031417024,0.9592202641069889,15200000,152000,250.0,255267,2.597405,608,211.88425612449646,0.030867998
35.264345104172826,-0.003856677,0.005198288,0.14105737,0.0034922692,0.943026889115572,15225000,152250,250.0,251708,2.5894322,609,212.2135796546936,0.032564003
35.37481934927404,-0.0032591638,0.0045400597,0.14149928,0.0033450485,0.9473905935883522,15250000,152500,250.0,243106,2.5795429,610,212.54227924346924,0.032952
35.44502739146352,-0.0027325696,0.0041142874,0.1417801,0.0029290405,0.9484651759266853,15275000,152750,250.0,241195,2.5690355,611,212.87379789352417,0.024928
35.16169645227492,-0.0030506065,0.00418212,0.14064679,0.0025377607,0.957446500658989,15300000,153000,250.0,246600,2.5566206,612,213.213449716568,0.021856
35.2676437484473,-0.003521673,0.0037166066,0.14107057,0.0038231858,0.9574117846786976,15325000,153250,250.0,245083,2.5422454,613,213.54745078086853,0.0358
35.121444944739345,-0.0031590369,0.004347217,0.14048578,0.0026356678,0.9517504945397377,15350000,153500,250.0,243972,2.5267289,614,213.87878370285034,0.022852002
35.45323027923703,-0.0028660116,0.0037760225,0.14181294,0.0023247092,0.9495409242808819,15375000,153750,250.0,247960,2.5121045,615,214.21688866615295,0.01852
35.45542996406555,-0.0033165913,0.003872192,0.14182171,0.0024899615,0.9482350051403046,15400000,154000,250.0,250660,2.496032,616,214.55045008659363,0.0216
35.28474596999585,-0.0038998495,0.0042268503,0.14113899,0.0036938384,0.950896356254816,15425000,154250,250.0,256043,2.481273,617,214.88316559791565,0.03762
35.31072211675346,-0.005006898,0.28388977,0.13937739,0.0059694797,0.8382072299718857,15450000,154500,248.95,246958,2.4726515,618,215.21382331848145,0.045176
35.47800687998533,-0.0032012102,0.0038700667,0.14191203,0.0025327553,0.947524156421423,15475000,154750,250.0,241665,2.4684546,619,215.55440545082092,0.023752
35.4180343876034,-0.003543734,0.003852666,0.14167215,0.0032966796,0.9489134699106216,15500000,155000,250.0,256319,2.4588401,620,215.8861894607544,0.032572
35.31642446748912,-0.003265661,0.0038046613,0.14126569,0.0031922688,0.9555290751159191,15525000,155250,250.0,239452,2.4456785,621,216.21673798561096,0.028384
35.39169303238392,-0.0037137219,0.0033126525,0.14156677,0.002679177,0.958741806447506,15550000,155500,250.0,245628,2.4368393,622,216.55268120765686,0.02236
35.52460309162736,-0.0038245674,0.0031451695,0.1420984,0.0036367378,0.9542356692254543,15575000,155750,250.0,238918,2.4237561,623,216.88079977035522,0.031171998
35.488060830906036,-0.0034105363,0.0030649654,0.14195225,0.002925429,0.9595209136605263,15600000,156000,250.0,236330,2.4125352,624,217.2178909778595,0.02516
35.484682559818026,-0.003114597,0.0030699573,0.14193873,0.0025741707,0.9576731733977795,15625000,156250,250.0,249178,2.3987458,625,217.55490374565125,0.019348
35.42263578139246,-0.0031926986,0.0032186625,0.14169054,0.003070544,0.9592363759875298,15650000,156500,250.0,245135,2.3874009,626,217.88856148719788,0.026072001
35.717694116607305,-0.0029014477,0.0027175993,0.14287078,0.0027536675,0.9520107284188271,15675000,156750,250.0,248617,2.3793266,627,218.22977495193481,0.024756003
35.45770145565271,-0.0037828237,0.0031363457,0.14183082,0.003220914,0.9555186033248901,15700000,157000,250.0,241150,2.369147,628,218.5613977909088,0.031292
35.53261837087572,-0.0034878864,0.0027923998,0.14213046,0.0033855704,0.9597742855548859,15725000,157250,250.0,239998,2.3530746,629,218.8943920135498,0.031751998
35.475767512395976,-0.0036976237,0.0033434026,0.14190307,0.003178918,0.9539674334228039,15750000,157500,250.0,239837,2.3370316,630,219.23140668869019,0.029352
35.43316928781569,-0.0033186271,0.0031519537,0.1417327,0.003289016,0.9560704082250595,15775000,157750,250.0,238590,2.3260875,631,219.5652632713318,0.030343998
35.650536900013684,-0.0033116918,0.00282133,0.14260213,0.002786696,0.9545386023819447,15800000,158000,250.0,246069,2.3162262,632,219.9093759059906,0.026436001
35.47985904835164,-0.00377477,0.003223205,0.14191943,0.002669377,0.9547123610973358,15825000,158250,250.0,248249,2.302567,633,220.24340081214905,0.024848001
35.40814574874938,-0.0031796857,0.002829825,0.14163257,0.002741274,0.9623744115233421,15850000,158500,250.0,246420,2.2905214,634,220.57712817192078,0.02396
35.32024863563478,-0.0036108464,0.0033449102,0.141281,0.0033125605,0.959356814622879,15875000,158750,250.0,250378,2.2817101,635,220.9095139503479,0.026792
35.595582051947716,-0.0032180161,0.002723812,0.14238234,0.0030355996,0.9587574265897274,15900000,159000,250.0,242422,2.270474,636,221.24351859092712,0.026304001
35.6361347489804,-0.0032704764,0.0025427626,0.14254454,0.0028703564,0.9606612138450146,15925000,159250,250.0,241694,2.2633264,637,221.57592129707336,0.026187997
35.558881752491,-0.003489506,0.0026855457,0.14223553,0.0025164622,0.9621727876365185,15950000,159500,250.0,237950,2.255272,638,221.90694046020508,0.022563998
35.5267674420774,-0.0030776672,0.0027508296,0.14210708,0.0033681684,0.9630137197673321,15975000,159750,250.0,249940,2.241858,639,222.2411139011383,0.029655999
35.69270879164338,-0.002817622,0.002697527,0.14277084,0.0026279595,0.9593478143215179,16000000,160000,250.0,239590,2.2284808,640,222.57334160804749,0.021976
35.493582015261055,-0.0044326703,0.0032813742,0.14197432,0.00367193,0.9568521939218044,16025000,160250,250.0,235535,2.2176852,641,222.9164423942566,0.036679998
35.64707490183413,-0.0034003817,0.0026027642,0.1425883,0.0028231754,0.9596958942711353,16050000,160500,250.0,218226,2.2079198,642,223.2592339515686,0.023252
35.61836801931262,-0.0035174508,0.0024457655,0.14247347,0.0030707705,0.9634221605956554,16075000,160750,250.0,232874,2.1976142,643,223.60833168029785,0.027272
35.43120551481843,-0.0034673493,0.002669818,0.14172481,0.0032395758,0.9620009325444698,16100000,161000,250.0,237880,2.186466,644,223.95832753181458,0.031428
35.60174160629511,-0.0032710556,0.0027258047,0.14240697,0.0027924967,0.9580658674240112,16125000,161250,250.0,240983,2.1733427,645,224.2951316833496,0.026363999
35.67732376821339,-0.003316551,0.0021237982,0.1427093,0.002703694,0.9664728529751301,16150000,161500,250.0,246632,2.1627233,646,224.62444877624512,0.02324
35.474637986272576,-0.0032986652,0.002789943,0.14189854,0.0032821472,0.9606277123093605,16175000,161750,250.0,240729,2.1535468,647,224.95457291603088,0.031232
35.42038443401456,-0.003724868,0.002617322,0.14168154,0.0028677809,0.965801514685154,16200000,162000,250.0,235486,2.144254,648,225.29106307029724,0.026836002
35.59566486097872,-0.0033634666,0.0023299032,0.14238265,0.002920463,0.9655490629374981,16225000,162250,250.0,250672,2.1339283,649,225.62378787994385,0.025404
35.60226945154369,-0.00367315,0.0023997282,0.14240907,0.0027085596,0.964769184589386,16250000,162500,250.0,244472,2.126876,650,225.96160745620728,0.025167998
35.510195433720945,-0.0035187427,0.0024055024,0.14204077,0.0026870947,0.9657889865338802,16275000,162750,250.0,240630,2.1212425,651,226.30354380607605,0.024748001
35.50832334548235,-0.003183816,0.0024088295,0.1420333,0.0027039065,0.9664202705025673,16300000,163000,250.0,252483,2.1110675,652,226.64141082763672,0.023503998
35.567277494743465,-0.0035376567,0.0022876936,0.1422691,0.0033816635,0.9669831059873104,16325000,163250,250.0,231976,2.0969806,653,226.97187399864197,0.033267997
35.50599598444998,-0.0033551722,0.0023230563,0.14202398,0.0030082096,0.967853806912899,16350000,163500,250.0,237838,2.0843925,654,227.30812883377075,0.027811999
35.670933785364035,-0.0031574268,0.0022661008,0.14268374,0.002829667,0.9622384198009968,16375000,163750,250.0,241166,2.075577,655,227.64375114440918,0.024324
35.72924944922328,-0.0034381754,0.0022840095,0.14291698,0.0027664076,0.961994756013155,16400000,164000,250.0,231188,2.063422,656,227.97650790214539,0.025216002
35.63231565333903,-0.0031615198,0.0024215474,0.14252925,0.0025422268,0.9624898731708527,16425000,164250,250.0,239678,2.0504477,657,228.32144212722778,0.023812
35.39285844735801,-0.0033092175,0.002556819,0.14157143,0.002988128,0.9642896689474583,16450000,164500,250.0,247291,2.0454726,658,228.65709900856018,0.026991999
35.67249156065285,-0.0039562737,0.0023862952,0.14268996,0.003577266,0.9581692181527615,16475000,164750,250.0,245029,2.038075,659,228.98711228370667,0.033248
35.68312914527953,-0.0034075952,0.002326704,0.14273252,0.0031547216,0.9597558081150055,16500000,165000,250.0,242876,2.0274615,660,229.33140087127686,0.02734
35.67309180423617,-0.003840691,0.002313984,0.14269237,0.0033597085,0.9623000584542751,16525000,165250,250.0,245268,2.0169225,661,229.66620874404907,0.033144005
35.75895471304655,-0.003431119,0.0020300332,0.14303581,0.0031733948,0.9616315737366676,16550000,165500,250.0,242980,2.0095942,662,229.9979829788208,0.030852001
35.75173645563424,-0.0030153892,0.0021017136,0.14300695,0.0026483922,0.9635525457561016,16575000,165750,250.0,231899,2.0008953,663,230.33241367340088,0.021448
35.74321714393795,-0.0030275756,0.0020823241,0.14297287,0.00247251,0.9664672762155533,16600000,166000,250.0,233919,1.9896911,664,230.671644449234,0.021976
35.680416936427356,-0.003865856,0.0023313458,0.14272167,0.0028568455,0.9611228704452515,16625000,166250,250.0,252311,1.9791183,665,231.01701951026917,0.024500001
35.67247013881803,-0.0035132407,0.002655609,0.1426899,0.0033237122,0.9574836753308773,16650000,166500,250.0,237589,1.9660543,666,231.35061383247375,0.031716
35.444660818949345,-0.003643812,0.0022694315,0.14177865,0.0031510666,0.9686835929751396,16675000,166750,250.0,217871,1.957125,667,231.6907422542572,0.029976
35.23705304212868,-0.0051844306,0.2910912,0.13953152,0.012851723,0.858046218752861,16700000,167000,247.68,234663,1.9514577,668,232.035014629364,0.03652
35.71424521245062,-0.003477294,0.0021931073,0.14285699,0.0025313694,0.9642220512032509,16725000,167250,250.0,253092,1.9475397,669,232.37538647651672,0.02276
35.66245462991297,-0.0033597208,0.002116799,0.14264981,0.002786403,0.9667131043970585,16750000,167500,250.0,235229,1.9391787,670,232.70412874221802,0.025336001
35.74469309061766,-0.0035225186,0.0020330334,0.14297877,0.0027636983,0.9661951698362827,16775000,167750,250.0,237144,1.9282268,671,233.04728627204895,0.027168
35.66241566874087,-0.003920228,0.0023706127,0.14264967,0.003203492,0.9613552205264568,16800000,168000,250.0,262307,1.9170482,672,233.38801431655884,0.027884
35.65404538832605,-0.0040008547,0.0022821943,0.14261618,0.0031978297,0.9634237512946129,16825000,168250,250.0,245659,1.9059432,673,233.7121798992157,0.0291
35.58278470352292,-0.003766616,0.0023727175,0.14233114,0.0033877227,0.9634883962571621,16850000,168500,250.0,245671,1.8929329,674,234.0444905757904,0.03146
35.587902584150434,-0.00621782,0.20970058,0.14052968,0.17796054,0.9304032176733017,16875000,168750,248.13,247456,1.8800055,675,234.383061170578,0.06416
35.67822117455304,-0.0037982718,0.0023678609,0.14271288,0.0032144177,0.9615154415369034,16900000,169000,250.0,253172,1.8734211,676,234.71357083320618,0.02874
35.664663381725546,-0.003720864,0.0022320405,0.14265865,0.002769986,0.9665782116353512,16925000,169250,250.0,244549,1.8665024,677,235.03776741027832,0.024496
35.740031354501845,-0.003294409,0.0021114876,0.14296013,0.0033160225,0.9638735391199589,16950000,169500,250.0,251232,1.8584961,678,235.37016129493713,0.031292
35.77986087337136,-0.0029953816,0.0021880227,0.14311944,0.0030869418,0.9580734074115753,16975000,169750,250.0,256506,1.8504632,679,235.70784306526184,0.025503999
35.53863244831562,-0.0039282134,0.0020373669,0.14215453,0.003226547,0.9690651763230562,17000000,170000,250.0,252010,1.8412733,680,236.0298342704773,0.029707998
35.746804979741576,-0.0037239604,0.0020895856,0.14298722,0.0027282073,0.961813822388649,17025000,170250,250.0,255330,1.831535,681,236.3600401878357,0.023248
35.61561463005841,-0.0037535217,0.0020063224,0.14246245,0.0026186071,0.9703912623226643,17050000,170500,250.0,247487,1.8197224,682,236.68341827392578,0.023752
35.65287280313671,-0.0034607728,0.001864347,0.14261149,0.0024716957,0.9720835667103529,17075000,170750,250.0,245766,1.8099022,683,237.00973653793335,0.021103999
35.71113869719207,-0.0040085516,0.0020142347,0.14284456,0.0035123006,0.9659639000892639,17100000,171000,250.0,246931,1.7994066,684,237.34344959259033,0.032352
35.85747514478862,-0.0030018035,0.0017929921,0.1434299,0.0019892799,0.9658988006412983,17125000,171250,250.0,243199,1.7886837,685,237.66916513442993,0.015556
35.63161581784487,-0.0034405668,0.0020923312,0.14252648,0.0028452515,0.9678995907306671,17150000,171500,250.0,243640,1.7774436,686,238.00167322158813,0.025507998
35.659854930043224,-0.0036928945,0.0019021698,0.14263941,0.0026828614,0.9699318036437035,17175000,171750,250.0,242072,1.7693684,687,238.33705615997314,0.024760002
35.60006680287421,-0.004286972,0.002145954,0.14240026,0.003392139,0.9677514620125294,17200000,172000,250.0,242498,1.7658074,688,238.66726803779602,0.034631997
35.54358034364879,-0.0034824864,0.0020276788,0.14217432,0.0028066044,0.970059035345912,17225000,172250,250.0,236782,1.7637955,689,239.00259160995483,0.025683999
35.70996553778648,-0.003530541,0.0016629357,0.14283985,0.0033324384,0.9736969228833914,17250000,172500,250.0,235066,1.7567558,690,239.33562850952148,0.030892
35.644863486886024,-0.00394165,0.0019336423,0.14257945,0.0032732356,0.9685743190348148,17275000,172750,250.0,236063,1.7513825,691,239.67124271392822,0.028524
35.56787953428924,-0.0034590946,0.0020747776,0.14227152,0.0028369771,0.968634020537138,17300000,173000,250.0,246573,1.7446482,692,240.0081512928009,0.023656
35.795676612704995,-0.0031153497,0.0017059253,0.14318271,0.0028446796,0.970274705439806,17325000,173250,250.0,224145,1.7359827,693,240.33590412139893,0.024536
35.78275093480945,-0.0034017996,0.0015461775,0.143131,0.0032081995,0.9736916683614254,17350000,173500,250.0,238683,1.7266201,694,240.68097734451294,0.028595999
35.683361647799615,-0.0035760775,0.001789528,0.14273345,0.0029105428,0.9712765496224165,17375000,173750,250.0,244209,1.7166576,695,241.02330780029297,0.025456
35.777885041385886,-0.0036183796,0.0016768007,0.14311153,0.002413266,0.9691858645528555,17400000,174000,250.0,241965,1.7080882,696,241.36030507087708,0.021223998
35.607735739797356,-0.0037666042,0.0016378013,0.14243093,0.002488091,0.9744921624660492,17425000,174250,250.0,245333,1.6970638,697,241.69488096237183,0.021612
35.614235557317734,-0.0034673326,0.0015438426,0.14245695,0.0026753373,0.9774997178465128,17450000,174500,250.0,239430,1.6909435,698,242.0245485305786,0.023088
35.653404021933675,-0.0034524123,0.0016515147,0.14261362,0.0027231122,0.9726301599293947,17475000,174750,250.0,253821,1.686368,699,242.3667709827423,0.023931999
