explained_variance,policy_loss,approxkl,clipfrac,value_loss,n_updates,true_reward,total_timesteps,ep_len_mean,time_elapsed,fps,ep_reward_mean,policy_entropy,serial_timesteps
0.9244626387953758,-0.00087005587,0.0013793693,0.011548,15.964859,139,-0.31539544,3475000,125.31,42.81655311584473,246480,-11.65248273543551,5.7848516,34750
0.9315454959869385,-0.0025440424,0.0019591644,0.016700001,13.957828,140,-0.31096935,3500000,115.37,43.1112961769104,251696,-6.159827784811478,5.786458,35000
0.9367559626698494,-0.00065659615,0.0020653189,0.01798,13.431311,141,-0.335459,3525000,113.34,43.41050672531128,250600,-9.553355094706653,5.787024,35250
0.9375961646437645,-0.00063943706,0.0012501136,0.009884,12.07617,142,-0.33682254,3550000,108.8,43.706319093704224,255420,-6.159422318689431,5.7869024,35500
0.9327596351504326,-0.001453507,0.0016505392,0.014172,15.151342,143,-0.34130034,3575000,108.88,43.994484186172485,255598,-9.47349453540689,5.7866206,35750
0.9378994293510914,-0.0018063557,0.0010465247,0.00656,11.854195,144,-0.2981477,3600000,122.5,44.28754186630249,255440,-8.665415035036439,5.7861605,36000
0.9324095621705055,-0.0015251192,0.0009652814,0.005272,16.115427,145,-0.307451,3625000,122.43,44.57679033279419,248699,-11.827447011862,5.785087,36250
0.9387852549552917,-0.001866909,0.00068154157,0.004308,15.516574,146,-0.31896874,3650000,123.34,44.88371467590332,239227,-10.614022899114424,5.7844505,36500
0.9267403110861778,-0.0017854234,0.0010929613,0.008052,18.817455,147,-0.32828546,3675000,121.85,45.181931495666504,254010,-11.75551231207357,5.784711,36750
0.9357640072703362,-0.002495263,0.0015826402,0.0129040005,13.491737,148,-0.32811,3700000,107.27,45.47857332229614,246864,-9.674817678373547,5.7860403,37000
0.9370879828929901,-0.001444626,0.0020709662,0.017479997,14.303343,149,-0.31062296,3725000,120.82,45.77107787132263,251915,-8.237884694828765,5.7872767,37250
0.9337023496627808,-0.0017643437,0.0018529894,0.0153,14.666064,150,-0.30426884,3750000,121.54,46.0605046749115,234438,-7.17583080930739,5.787932,37500
0.9378306344151497,-0.0023638164,0.0014435699,0.012336001,12.847757,151,-0.27743682,3775000,133.98,46.36850666999817,243750,-10.541724371596032,5.788209,37750
0.9296849519014359,-0.0014884805,0.0010440147,0.006976,14.059418,152,-0.31537205,3800000,121.35,46.66072702407837,248340,-9.483121916894811,5.789212,38000
0.9381980858743191,-0.0022221445,0.0014179117,0.011204,13.022421,153,-0.32080722,3825000,110.28,46.95828866958618,248779,-8.496467858063715,5.7877965,38250
