time_elapsed,clipfrac,policy_loss,n_updates,ep_len_mean,value_loss,approxkl,explained_variance,policy_entropy,serial_timesteps,true_reward,ep_reward_mean,total_timesteps,fps
138.52843141555786,0.023012001,-0.001553087,420,53.27,258.79095,0.0025659713,0.8028007596731186,4.888812,105000,0.84929776,-4.604745601331815,10500000,181242
138.8694450855255,0.023164,-0.0011322,421,60.22,284.25143,0.0026538067,0.7842339128255844,4.8859754,105250,1.0721527,-1.2637816844777898,10525000,184535
139.20540070533752,0.014436001,-0.001098821,422,64.8,281.35297,0.0021509614,0.793426439166069,4.884176,105500,1.0274807,-4.474461745975568,10550000,190223
139.53727197647095,0.017048,-0.00090924714,423,60.47,289.1847,0.0021885296,0.7977656573057175,4.8822765,105750,1.100918,-4.602530089692191,10575000,187334
139.875652551651,0.012512,-0.0010229542,424,51.5,298.6705,0.0017973467,0.7769907116889954,4.879719,106000,1.0870736,-1.2947468717994708,10600000,181240
140.21537590026855,0.018836,-0.0012042245,425,53.94,295.8055,0.0023812614,0.7921163141727448,4.8764772,106250,1.1233413,-2.9193158358030633,10625000,189296
140.55193448066711,0.016544001,-0.0014040768,426,57.1,254.19339,0.0021015967,0.7986771464347839,4.873227,106500,0.9088592,-1.2585176446047626,10650000,181595
140.89304327964783,0.023868,-0.0017686163,427,64.35,251.05742,0.0026376124,0.8014403581619263,4.8704133,106750,0.79827166,-4.387614463254088,10675000,181905
141.2345998287201,0.025659999,-0.0017703513,428,58.81,260.34546,0.0028053164,0.7966558635234833,4.866829,107000,1.003719,-2.554830994601955,10700000,189048
141.5687394142151,0.013096,-0.0013862773,429,63.88,250.7156,0.0016729676,0.7896829843521118,4.8646817,107250,0.88191086,-3.415585047535751,10725000,183564
141.90821599960327,0.017128,-0.0012225464,430,54.7,294.175,0.0021368258,0.7834648340940475,4.86324,107500,1.1253889,-2.15859348891855,10750000,183433
142.2483525276184,0.01572,-0.001305613,431,60.1,270.93164,0.0019309551,0.7936957329511642,4.8605814,107750,0.9943408,-1.293970946997801,10775000,186063
142.58213543891907,0.009432,-0.0010294785,432,55.02,256.2691,0.0014708356,0.8007374554872513,4.857625,108000,0.9100695,-2.0537111517228097,10800000,191596
142.91472244262695,0.0128999995,-0.0011958103,433,59.7,252.33362,0.0019029137,0.8057289570569992,4.854951,108250,0.960761,-1.5297704667121799,10825000,188769
143.24441027641296,0.015504,-0.0012155407,434,58.98,278.74286,0.0019967365,0.7872619479894638,4.8521624,108500,1.1178006,-0.9725639747987589,10850000,185355
143.5800130367279,0.00952,-0.0009555418,435,55.13,273.92926,0.0016932294,0.7925350666046143,4.8496,108750,1.0905746,-1.6447466547148202,10875000,186854
143.9173755645752,0.009871999,-0.0009360767,436,56.64,268.04953,0.0017020239,0.7871022969484329,4.847701,109000,0.8974815,-1.394851026358292,10900000,183811
144.2529604434967,0.015232,-0.0013790983,437,65.54,245.22241,0.0019972085,0.8003344386816025,4.8455915,109250,0.8739262,-1.5589901940743858,10925000,189925
144.59233951568604,0.018028,-0.0012295631,438,57.32,275.34406,0.002379106,0.798276886343956,4.8428698,109500,1.1018641,-2.1168078784191677,10950000,187685
144.93164610862732,0.021168,-0.0013299268,439,51.79,260.7305,0.0024711005,0.8059131950139999,4.841008,109750,0.97789174,-2.6306977788721997,10975000,190380
145.26651287078857,0.012048,-0.0009480772,440,50.89,310.15973,0.0018428136,0.7934931814670563,4.8393164,110000,1.4018785,-3.3286694915536827,11000000,179046
145.6066517829895,0.014332001,-0.001100695,441,60.47,284.84433,0.0021515472,0.7940821349620819,4.8373404,110250,1.1039641,-1.6000499531203696,11025000,186129
145.9456663131714,0.017772,-0.0014505815,442,60.04,263.71985,0.0022558924,0.7994321286678314,4.8347106,110500,1.0390689,-0.39609144427049614,11050000,179463
146.28710627555847,0.017428,-0.001358041,443,58.91,272.9334,0.0019117057,0.8066415041685104,4.831745,110750,1.1197591,-3.5786209614832387,11075000,185266
146.6249804496765,0.006612,-0.0006801889,444,60.63,268.50058,0.0015156204,0.8082028925418854,4.829652,111000,1.0439075,-5.114204397884932,11100000,193449
146.9556748867035,0.012696,-0.0008117012,445,57.15,287.59784,0.0019591171,0.7887533158063889,4.8268833,111250,1.2320727,-1.0692824963177099,11125000,186079
147.29196763038635,0.019532,-0.0010374773,446,57.09,257.6347,0.0022024028,0.8050460964441299,4.824174,111500,0.9518376,-3.2597392812845554,11150000,192874
147.6272430419922,0.016684,-0.00131926,447,57.88,243.75496,0.0021974328,0.8087225407361984,4.821913,111750,0.9317932,-2.3355529549249696,11175000,187151
147.96576523780823,0.021084,-0.0013359337,448,58.72,256.2529,0.002399874,0.7999420017004013,4.818265,112000,1.0560203,-1.2514558131267404,11200000,190808
148.30009269714355,0.022016,-0.0009801567,449,62.72,272.12888,0.0024778182,0.8130592256784439,4.8151264,112250,1.196538,-4.860408123406597,11225000,186776
148.6337068080902,0.016115999,-0.0011516586,450,54.87,257.75235,0.0021806639,0.8110764622688293,4.8128233,112500,1.0555289,-2.6046737204429062,11250000,180641
148.97181725502014,0.017284,-0.0010940563,451,68.98,250.81241,0.0023010257,0.8146597892045975,4.8102655,112750,0.9441424,-4.502171225082484,11275000,185121
149.3112313747406,0.008664,-0.00086846034,452,69.48,274.06064,0.0014149079,0.7998342663049698,4.808133,113000,1.1158128,-2.739564672853403,11300000,183711
149.64694595336914,0.008847999,-0.00081184163,453,57.98,275.0171,0.0014425127,0.8049013912677765,4.8061705,113250,1.2850673,-1.5972956109917869,11325000,180327
149.98975443840027,0.01608,-0.0011230168,454,50.6,296.33502,0.0020646409,0.7982248961925507,4.804103,113500,1.3197412,-0.9421101973023451,11350000,181997
150.33091926574707,0.016088,-0.0010685318,455,59.82,264.23386,0.002191611,0.805494487285614,4.8008857,113750,1.1336685,-1.8416532548198774,11375000,182994
150.6708164215088,0.016016,-0.001235264,456,59.38,283.75317,0.0021282353,0.7972641140222549,4.798159,114000,1.205571,-2.1984644821370605,11400000,176040
151.0168743133545,0.018396,-0.0010986604,457,55.29,279.31323,0.002149128,0.8057736158370972,4.796215,114250,1.279611,-2.2454887500415133,11425000,182465
151.36426520347595,0.016412001,-0.0010192238,458,65.53,264.4603,0.0020602772,0.7961889058351517,4.7942796,114500,0.990506,-1.3474218451190807,11450000,175592
151.70719265937805,0.01228,-0.0009020101,459,50.86,262.82867,0.0016735226,0.8144877105951309,4.7925467,114750,1.0327605,-1.3736691335759679,11475000,188534
152.04335260391235,0.013168002,-0.0010822187,460,60.54,276.24005,0.0016743724,0.8181043416261673,4.790777,115000,1.1986356,-5.929369681961398,11500000,191392
152.37361550331116,0.017968,-0.0013994694,461,62.55,258.1944,0.0020809588,0.8085830062627792,4.789424,115250,1.0374812,-2.1583771428511613,11525000,188255
152.70695161819458,0.013192,-0.0012608921,462,45.7,274.03537,0.0018909095,0.8076865077018738,4.789292,115500,1.2125779,-1.477047732600322,11550000,192839
153.04813861846924,0.013956,-0.0009533515,463,54.9,276.71094,0.0019083011,0.8073371648788452,4.78814,115750,1.2089906,-2.6005312682449038,11575000,188968
153.38778352737427,0.007312,-0.00087707397,464,51.22,263.21524,0.0012795934,0.822405219078064,4.7866426,116000,1.269914,-3.2713606660821095,11600000,186475
153.7224497795105,0.009676,-0.0011732292,465,63.28,265.0595,0.0013909077,0.8247034400701523,4.785337,116250,1.1632292,-6.227505988814905,11625000,184338
154.05930256843567,0.020476,-0.0018620009,466,55.47,256.86368,0.002382508,0.8338863849639893,4.7828455,116500,1.0300552,-7.902491629280012,11650000,190530
154.38934707641602,0.014272,-0.0011751929,467,59.47,260.769,0.0017957554,0.820855975151062,4.7809844,116750,1.0801878,-4.235921491277322,11675000,183798
154.73204135894775,0.021864,-0.001548836,468,64.32,262.07373,0.002507439,0.810469776391983,4.7796173,117000,1.1412243,-1.576383613597318,11700000,183165
155.07093596458435,0.017572,-0.0015105465,469,52.73,258.35196,0.002250241,0.8176674544811249,4.778246,117250,1.0867604,-1.437730575887108,11725000,185203
155.4079885482788,0.01374,-0.000993151,470,61.96,252.89938,0.0019755187,0.8227130770683289,4.7778807,117500,1.0787467,-2.24026367916844,11750000,184656
155.74651074409485,0.020391999,-0.0016907293,471,58.1,256.20694,0.0024773136,0.8203813880681992,4.776565,117750,1.0961158,-2.358810486226612,11775000,183051
156.0942039489746,0.018264,-0.0016683901,472,50.55,273.57135,0.0022124094,0.8152426183223724,4.774489,118000,1.1459595,-2.922498194506252,11800000,186833
156.43818879127502,0.023300001,-0.0013102891,473,67.79,261.31665,0.0025593997,0.8232635855674744,4.771611,118250,1.1090897,-3.0926369199985313,11825000,180027
156.77851128578186,0.017288,-0.0015722491,474,58.85,252.57883,0.0021277815,0.812558189034462,4.7688885,118500,0.9718322,-0.7051089123058155,11850000,183420
157.12660241127014,0.023248,-0.0020542478,475,60.0,247.32564,0.0026219976,0.8278632760047913,4.7662506,118750,1.0069307,-3.981815205623643,11875000,182409
157.4635889530182,0.017856,-0.0012418377,476,49.35,267.6692,0.0019812284,0.8165410310029984,4.7639756,119000,1.2609328,-0.7776940975069578,11900000,182045
157.80814146995544,0.008092,-0.0012175294,477,58.87,268.20416,0.0014502376,0.8202507346868515,4.761708,119250,1.1991327,-1.4223297442276726,11925000,181750
158.14498949050903,0.011264,-0.0012182491,478,62.97,267.933,0.0016163066,0.8174428641796112,4.7594013,119500,1.2347399,-2.2076300569465275,11950000,185670
158.48311400413513,0.019568,-0.0014742559,479,43.21,269.86484,0.0022590712,0.8131476938724518,4.757111,119750,1.1839672,0.15167610792948835,11975000,181337
158.82378125190735,0.015371999,-0.0011668823,480,53.32,262.72803,0.0021229065,0.8143045902252197,4.7536287,120000,1.0883667,-0.16686575514100696,12000000,184169
159.1618275642395,0.015472,-0.0014534338,481,49.55,267.70428,0.0020762952,0.819358691573143,4.750026,120250,1.1958162,-1.4028103518167336,12025000,183313
159.5015332698822,0.025047999,-0.0014265439,482,48.08,273.58615,0.002859327,0.8135104328393936,4.7465277,120500,1.2373279,-0.33796732741509006,12050000,166227
159.85774493217468,0.008316,-0.000765002,483,43.18,285.66266,0.0013492273,0.8114302754402161,4.743486,120750,1.2087686,-0.49050001089467515,12075000,185195
160.19499850273132,0.015548,-0.0009893345,484,53.29,250.78818,0.0022354706,0.8171751350164413,4.742064,121000,0.9900954,-1.4580779877207897,12100000,190183
160.52315640449524,0.012728,-0.0009205493,485,49.28,277.38675,0.0018474145,0.8125610649585724,4.740399,121250,1.1724138,-1.8288608647879505,12125000,184632
160.86313319206238,0.0130199995,-0.0012098516,486,46.5,271.70697,0.0017638495,0.8205077946186066,4.7383976,121500,1.1052463,-1.048844508855609,12150000,189339
161.2024645805359,0.016048,-0.0011669759,487,43.49,280.46628,0.0019744188,0.8182369917631149,4.7372603,121750,1.4101703,-0.2705880686065939,12175000,186960
161.5431604385376,0.0141,-0.0010265126,488,55.68,263.2155,0.0019744006,0.8208465278148651,4.735785,122000,1.1693678,-2.287579704052405,12200000,184113
161.88331818580627,0.024096001,-0.0018601154,489,49.89,241.30864,0.0026073796,0.8335004895925522,4.733712,122250,1.0977354,-3.244266079637955,12225000,192540
162.21645045280457,0.019532,-0.0016905848,490,56.19,279.5391,0.002297899,0.8122813105583191,4.7324505,122500,1.3191478,-1.8731485798231302,12250000,189819
162.55815315246582,0.016152,-0.0011456903,491,43.86,275.40732,0.002009749,0.8158393800258636,4.73096,122750,1.3355225,-0.6302858547373035,12275000,183018
162.9037365913391,0.02248,-0.002002477,492,52.39,265.52713,0.00249958,0.8295689225196838,4.730222,123000,1.1898985,-2.4769745287758633,12300000,189560
163.23572206497192,0.020291999,-0.0013917142,493,47.7,268.4764,0.0022266451,0.8288181871175766,4.729039,123250,1.2518096,-1.7495431034495958,12325000,184344
163.5734531879425,0.01666,-0.0013211791,494,47.01,264.37177,0.0020144866,0.8236088752746582,4.7273183,123500,1.1658441,-1.4209218138301731,12350000,184031
163.91704201698303,0.010055999,-0.0012971407,495,45.44,252.08801,0.0014313174,0.8338070809841156,4.7253904,123750,1.3253353,-1.8884202482919046,12375000,186423
164.25734496116638,0.017588,-0.001580511,496,51.16,266.14084,0.0021193363,0.8203536719083786,4.723065,124000,1.195724,-1.1406829426162859,12400000,188298
164.59050941467285,0.012867999,-0.0012742094,497,53.92,250.76706,0.0018077176,0.8297514915466309,4.721307,124250,1.1015538,-1.7673842389198398,12425000,179671
164.93512415885925,0.013116,-0.0012730544,498,49.97,253.46353,0.0018214881,0.8313268274068832,4.718818,124500,1.351139,-0.877322947462908,12450000,182810
165.27966332435608,0.030164,-0.0018991496,499,46.13,260.0572,0.0029101484,0.8315142840147018,4.7162366,124750,1.3057868,-2.070893565233373,12475000,169232
165.63454866409302,0.020532,-0.0013136754,500,50.55,273.0155,0.002452417,0.8200870007276535,4.7144275,125000,1.352556,-2.5204870562229553,12500000,185617
165.97608757019043,0.018444,-0.0015982181,501,42.68,284.86505,0.0023350185,0.8225102424621582,4.7124286,125250,1.5628234,-1.061174886759618,12525000,185760
166.31474924087524,0.010735999,-0.0010343437,502,48.6,269.5297,0.001619659,0.8291357904672623,4.71048,125500,1.4460634,-0.36158008343168146,12550000,181812
166.6606695652008,0.029411998,-0.0015874425,503,47.17,275.89337,0.0030581444,0.8239173889160156,4.709068,125750,1.4176635,-0.28168901586212997,12575000,179870
167.0026912689209,0.032344,-0.0015723376,504,51.93,263.01227,0.003225463,0.8271184265613556,4.7073054,126000,1.1869143,-1.2227008737950746,12600000,183741
167.33899426460266,0.022612,-0.0009894203,505,50.75,289.93195,0.002749035,0.8159069716930389,4.704979,126250,1.5525663,-0.760003892304112,12625000,174156
167.69145035743713,0.014664,-0.0012597669,506,52.24,281.13434,0.002121766,0.8232773244380951,4.7032433,126500,1.4210811,-2.9922462488402926,12650000,187745
168.02586436271667,0.027804002,-0.0017917419,507,50.57,261.12473,0.00280984,0.8333296626806259,4.7012568,126750,1.3495107,-3.090540044342406,12675000,187810
168.36723804473877,0.021915998,-0.0014831215,508,51.56,270.09412,0.002478398,0.8263872861862183,4.697988,127000,1.491851,-2.5598844314315286,12700000,185833
168.70578718185425,0.014528001,-0.001267201,509,43.23,277.35788,0.0020415212,0.8237855583429337,4.6947947,127250,1.418928,-0.9408204333237427,12725000,186523
169.0439794063568,0.021068,-0.0014017976,510,56.2,297.97125,0.0022961162,0.8220007866621017,4.692038,127500,1.8195541,-2.2941661511298297,12750000,170467
169.39795422554016,0.032364,-0.0020535795,511,41.71,259.73526,0.0031420304,0.8286561518907547,4.6892776,127750,1.3572218,-0.14376236169693585,12775000,183751
169.74526000022888,0.021103999,-0.0013130467,512,45.7,272.5749,0.0023553306,0.8247107863426208,4.686608,128000,1.3379624,-0.8861053227429511,12800000,188594
170.07696557044983,0.013371999,-0.0009841156,513,43.62,287.12897,0.0020784715,0.8228996247053146,4.6843967,128250,1.4621862,-1.8334650400610122,12825000,185078
170.4162471294403,0.0093479995,-0.00089247833,514,48.58,282.49557,0.0015184542,0.8206033557653427,4.6817822,128500,1.4378147,-2.2458644550749796,12850000,184645
170.75371503829956,0.0063239997,-0.0008234525,515,46.78,274.0454,0.0010770025,0.8175808191299438,4.6789713,128750,1.3272872,0.06274889893229556,12875000,184494
171.09256839752197,0.014928001,-0.0015198668,516,43.37,261.8294,0.0019924429,0.8288044482469559,4.6773567,129000,1.2721558,-1.4736558077937207,12900000,187756
171.43247532844543,0.038976002,-0.0016309684,517,35.89,299.46802,0.0035268937,0.8178229928016663,4.6752043,129250,1.6974196,-0.20262518645453384,12925000,166889
171.8001585006714,0.017376002,-0.0010941059,518,42.18,272.86404,0.0020178931,0.8278892636299133,4.673222,129500,1.5506848,-0.6975345214000845,12950000,187984
172.14004969596863,0.017024,-0.0013397026,519,41.91,264.8315,0.0021911303,0.8340185284614563,4.6709175,129750,1.4764457,-0.1727492291312501,12975000,189223
172.4754078388214,0.011655999,-0.0011197368,520,46.26,270.66333,0.0018409651,0.829226166009903,4.667752,130000,1.5469531,-0.8240490706824676,13000000,171729
172.82386589050293,0.02106,-0.001640905,521,43.16,264.34882,0.0023726975,0.8375761210918427,4.665737,130250,1.3033807,-2.1499808575111454,13025000,179469
173.16499280929565,0.014516001,-0.0011821983,522,50.05,267.9973,0.0019688832,0.8316849768161774,4.6647563,130500,1.472588,-0.7049105582108968,13050000,185416
173.5084993839264,0.008292,-0.0007372686,523,48.12,277.2756,0.0014258121,0.828844889998436,4.6636853,130750,1.5056773,-1.868417896368801,13075000,184170
173.85445547103882,0.009396,-0.00096932554,524,46.81,288.17926,0.0017690028,0.8185108006000519,4.6615725,131000,1.553285,-1.1775903951088094,13100000,178134
174.20436334609985,0.024876002,-0.0010893692,525,41.51,272.15903,0.0027611337,0.8324325382709503,4.656922,131250,1.5776484,-0.46210536907670074,13125000,182415
174.5430142879486,0.02118,-0.0016328034,526,41.11,262.92563,0.0024488147,0.8388403952121735,4.652247,131500,1.4639015,-0.3236670406878693,13150000,185384
174.88794136047363,0.016412001,-0.0013816615,527,43.92,283.80194,0.0021462918,0.82797572016716,4.6480303,131750,1.7213771,-0.4541168394905526,13175000,180328
175.23388719558716,0.03818,-0.0021050086,528,44.52,282.19366,0.0037499405,0.8198254555463791,4.6448703,132000,1.4840485,-0.07180710882297717,13200000,182600
175.57471799850464,0.014772001,-0.0010660691,529,49.8,283.01773,0.0020102053,0.818483754992485,4.642514,132250,1.6074623,-1.5352339713367746,13225000,182208
175.9130458831787,0.023264,-0.0018532425,530,51.39,275.88715,0.0026032317,0.8404106646776199,4.6395216,132500,1.6259438,-4.144122904638352,13250000,186371
176.25340747833252,0.018552,-0.0012947504,531,44.4,277.58426,0.002213571,0.8244782239198685,4.6362314,132750,1.6635902,-1.151950705735071,13275000,180501
176.6040415763855,0.019696001,-0.0015389178,532,45.0,272.6075,0.002339563,0.8421674221754074,4.6325345,133000,1.4959933,-1.8613677451032344,13300000,186407
176.94948720932007,0.019676,-0.0015111046,533,41.6,277.70966,0.0022119726,0.8287959396839142,4.6285663,133250,1.5040718,-0.5416629354282122,13325000,175896
177.29262471199036,0.015784001,-0.0012696354,534,43.11,282.66528,0.0021337732,0.828907921910286,4.6266885,133500,1.6105235,-1.1243181363120676,13350000,181264
177.63947701454163,0.023551999,-0.0017145055,535,48.7,278.76666,0.0025406408,0.8352253288030624,4.6239767,133750,1.6810416,-1.0239838728208452,13375000,177744
177.98666882514954,0.0164,-0.0011062368,536,38.36,279.0948,0.0019570417,0.8331466466188431,4.6198115,134000,1.6361154,-0.9416200404374103,13400000,185707
178.32615447044373,0.028616002,-0.0015950823,537,50.94,272.29074,0.002936123,0.8263754844665527,4.6161394,134250,1.3926368,-2.010635692612377,13425000,187041
178.6652545928955,0.019668,-0.0013407908,538,46.88,274.19327,0.0024425015,0.8398536443710327,4.612564,134500,1.5393301,-3.8277017632492063,13450000,177950
179.01146841049194,0.025568,-0.0011218073,539,41.93,265.98532,0.0027940553,0.8343389630317688,4.6081505,134750,1.4343381,-1.2789989393503403,13475000,166289
179.3710880279541,0.032679997,-0.0021405572,540,51.29,260.65436,0.0031757453,0.829785481095314,4.603944,135000,1.3579078,-2.1134695967671266,13500000,186014
179.71517252922058,0.02246,-0.0006543092,541,53.56,294.94647,0.002581473,0.8301532119512558,4.599357,135250,1.6423614,-2.379673869033504,13525000,188477
180.05312275886536,0.017128002,-0.0015148321,542,49.68,288.3168,0.0021128326,0.8232099860906601,4.59612,135500,1.3418654,-1.1219862089072763,13550000,170516
180.40073418617249,0.020175999,-0.0016193336,543,60.9,264.63617,0.0022579574,0.8377260118722916,4.59209,135750,1.6185577,-2.9487636428203334,13575000,179377
180.7463743686676,0.021464,-0.0014401336,544,45.34,279.4674,0.0026477869,0.8326346129179001,4.5892744,136000,1.5644108,-0.7833501588133935,13600000,184713
181.08992409706116,0.017312,-0.0015139382,545,52.45,270.43176,0.0020696586,0.8345134854316711,4.58772,136250,1.7122061,-1.0851947156151072,13625000,175099
181.43845582008362,0.025779998,-0.0020334674,546,53.94,286.20364,0.0027215728,0.8354797810316086,4.5862164,136500,1.7529533,-1.5842353473226103,13650000,177004
181.7863941192627,0.016472,-0.0011383671,547,44.69,271.38934,0.002130018,0.8331010192632675,4.5848575,136750,1.6253835,-1.104789691013466,13675000,185395
182.12594175338745,0.031408,-0.0018791293,548,50.0,302.71472,0.0031828838,0.8148605823516846,4.582115,137000,1.5392354,-1.9181519525284603,13700000,183264
182.46229767799377,0.035364002,-0.0015761232,549,49.85,288.02582,0.0033891299,0.824494019150734,4.5764694,137250,1.8700881,-0.6466749051588704,13725000,180344
182.80361771583557,0.021068001,-0.001425518,550,48.44,286.11145,0.0022739095,0.8330327868461609,4.5719123,137500,1.8571246,-1.9477235741139793,13750000,181290
183.15395140647888,0.014292,-0.0011474884,551,42.6,294.27924,0.0018564468,0.8298123776912689,4.5686874,137750,1.7108517,-2.1482712621660176,13775000,184034
183.49699759483337,0.028736,-0.0015982852,552,48.59,267.30435,0.0030068192,0.8393283635377884,4.567099,138000,1.6599108,-1.5859606995111972,13800000,166089
183.85265946388245,0.016292,-0.0010807525,553,53.92,290.78156,0.0021368787,0.8202716559171677,4.5655365,138250,1.5385281,-1.7441879842782873,13825000,184976
184.19353365898132,0.018756,-0.0017367268,554,54.92,270.3397,0.002156595,0.8362973928451538,4.5641623,138500,1.4686464,-3.1832611251930483,13850000,181133
184.5366051197052,0.009384001,-0.0010544749,555,47.39,305.1513,0.0016715754,0.8168961852788925,4.5622973,138750,1.7272687,-1.3384169948942508,13875000,173959
184.88364148139954,0.015144001,-0.00149537,556,53.32,285.005,0.0019117851,0.8336465954780579,4.559925,139000,1.6061386,-4.201249724309746,13900000,184638
185.2242500782013,0.010988,-0.0010172954,557,49.32,266.06842,0.001623294,0.8320885449647903,4.5581927,139250,1.7855884,-0.2539883499897405,13925000,185547
185.5693097114563,0.017104002,-0.0012988675,558,44.97,280.55276,0.00231058,0.8378462046384811,4.557539,139500,1.781624,-1.4986911176025024,13950000,184392
185.90491652488708,0.026716,-0.0020520417,559,50.68,295.6773,0.0027880843,0.8272551000118256,4.55486,139750,1.7947023,-1.024888008703083,13975000,187802
186.24428725242615,0.01204,-0.0011390932,560,45.49,268.8527,0.0018553805,0.8423723876476288,4.551755,140000,1.8560263,-1.4114695415967982,14000000,178023
186.58486461639404,0.027916,-0.002045807,561,51.61,282.4002,0.0029746136,0.8261765539646149,4.547624,140250,1.4585,-0.8688268282011632,14025000,183919
186.9268810749054,0.024632,-0.001497765,562,52.58,288.2631,0.002696508,0.8309237658977509,4.5444965,140500,1.8551389,-1.1346454139641993,14050000,176997
187.27264022827148,0.025084,-0.0016601043,563,39.84,301.6286,0.0028921864,0.8174943327903748,4.5428367,140750,1.800556,0.2255722826209967,14075000,183943
187.61433291435242,0.029392,-0.0016669256,564,52.43,299.6569,0.0031376593,0.8371013253927231,4.5421724,141000,1.8591413,-4.159322714765949,14100000,183690
187.95786142349243,0.022524,-0.0014224999,565,48.8,283.4335,0.0025449223,0.8318917751312256,4.5404825,141250,1.733562,-0.98612432850387,14125000,171049
188.31228828430176,0.027151998,-0.0013730845,566,45.97,281.6171,0.002940283,0.8319756388664246,4.5386434,141500,1.7623361,-0.7047574128852648,14150000,181944
188.650625705719,0.02078,-0.001487266,567,44.99,283.53207,0.002513437,0.8312101662158966,4.5350156,141750,1.789424,-0.529743550062667,14175000,185029
188.98938822746277,0.015448001,-0.0012745822,568,43.44,285.48932,0.0020849109,0.8313024789094925,4.5308466,142000,1.7598013,-0.7302859781842562,14200000,183286
189.32932353019714,0.025460001,-0.0023271744,569,41.84,288.27493,0.0028436454,0.8304280340671539,4.5264173,142250,1.7668808,-1.712307149256876,14225000,181989
189.66713881492615,0.02532,-0.001197777,570,38.61,279.36237,0.002680962,0.8352679014205933,4.523764,142500,2.1071188,-0.5933596198733357,14250000,176290
190.01844477653503,0.029031998,-0.0016447731,571,43.67,265.89655,0.0029169773,0.8444766700267792,4.5207033,142750,1.5545312,-1.6919945863126031,14275000,176900
190.36222529411316,0.013084,-0.001298405,572,50.29,300.89233,0.0021242616,0.8199840784072876,4.516024,143000,1.8460027,-0.9862260166043779,14300000,184630
190.6982979774475,0.030692002,-0.002048722,573,38.44,289.8647,0.0030684853,0.8228317201137543,4.510639,143250,1.8469311,0.3239233459092156,14325000,165177
191.05688858032227,0.021232,-0.0012102913,574,37.05,311.52917,0.00276297,0.8159230947494507,4.5069532,143500,2.0283227,-0.6543454334812122,14350000,183685
191.39940309524536,0.019568,-0.0018924751,575,45.68,306.88278,0.0024411555,0.8197805434465408,4.5043664,143750,1.8870934,-2.2392163963147684,14375000,181665
191.74449682235718,0.021568,-0.0016426053,576,52.38,305.888,0.0025927392,0.8301817774772644,4.5012426,144000,1.9289595,-3.385920185809721,14400000,173536
192.0961410999298,0.017668,-0.0011507861,577,44.0,317.57272,0.0020764205,0.8197604268789291,4.496736,144250,1.8692683,-3.070630345847785,14425000,181619
192.44238018989563,0.018976,-0.0017262872,578,40.29,304.97452,0.0021419476,0.8129913061857224,4.4952736,144500,1.7013992,-1.3902548426234353,14450000,182781
192.78487920761108,0.026936,-0.0014105504,579,43.69,278.56696,0.0029786644,0.8296293318271637,4.494149,144750,1.6066929,-1.1361571140822913,14475000,171556
193.13927674293518,0.027192,-0.0021846476,580,51.2,288.58575,0.0029065586,0.8296988606452942,4.492425,145000,1.520651,-2.4382321320989284,14500000,184913
193.47760486602783,0.024016,-0.0013990584,581,54.64,310.7668,0.0026469198,0.8194978684186935,4.489768,145250,1.9033872,-2.7526035003266953,14525000,183605
193.8258216381073,0.020092,-0.0013299532,582,35.39,298.82162,0.0023534324,0.8240423500537872,4.4870033,145500,2.310241,-1.139574842676193,14550000,177990
194.17025423049927,0.018776,-0.0011705245,583,45.01,282.69208,0.0023908142,0.8354123383760452,4.483826,145750,1.7877162,-2.1999560569930328,14575000,177083
194.51152110099792,0.01756,-0.0015956529,584,42.55,316.397,0.0020518955,0.8094076365232468,4.4817185,146000,1.9214258,-0.08267788785207814,14600000,185073
194.85162329673767,0.032392003,-0.0019355481,585,46.6,295.9975,0.00325148,0.8229657113552094,4.480603,146250,1.8281251,-3.886962343485211,14625000,183017
195.1919548511505,0.035596,-0.0017642094,586,45.24,313.03345,0.0034633384,0.8094333708286285,4.4781218,146500,1.8113092,-0.4091716963031649,14650000,169186
195.54639840126038,0.037391998,-0.0018034341,587,50.86,290.08994,0.0036196236,0.8296316862106323,4.4727507,146750,2.0463734,-1.4626350859991726,14675000,181312
195.89283514022827,0.033260003,-0.0016164614,588,37.63,292.47763,0.0035285777,0.8243193328380585,4.467166,147000,2.0326772,-0.2985530225507682,14700000,181311
196.24082159996033,0.015136001,-0.0012445012,589,38.19,277.5346,0.0019599178,0.8428855985403061,4.463521,147250,1.9329065,-1.203809778731702,14725000,175558
196.59538578987122,0.025068,-0.0012833932,590,41.03,311.46548,0.0025719444,0.8150741010904312,4.460296,147500,2.2877982,-0.2757919132531811,14750000,172250
196.9461224079132,0.028288001,-0.0018119209,591,43.3,300.95718,0.0028539724,0.8313923478126526,4.4583936,147750,1.9898357,-2.776808079026523,14775000,169229
197.29927229881287,0.01686,-0.0008678252,592,44.42,273.46735,0.0023339773,0.8401788771152496,4.456551,148000,1.7780986,-0.2661095122406095,14800000,181423
197.64917469024658,0.01496,-0.0010326549,593,37.78,305.23007,0.0019925581,0.8237882107496262,4.452325,148250,1.8388739,-1.0076144617840328,14825000,172536
198.00434374809265,0.020364001,-0.0018676159,594,41.11,279.63858,0.0024425522,0.8400168865919113,4.448106,148500,1.8803977,-1.2261129988682296,14850000,178577
198.34955549240112,0.028628001,-0.0015027927,595,38.32,296.75375,0.0028390822,0.8248686194419861,4.44442,148750,1.950594,-0.7021679381593185,14875000,175452
