value_loss,approxkl,fps,serial_timesteps,total_timesteps,explained_variance,clipfrac,policy_entropy,n_updates,true_reward,ep_len_mean,policy_loss,time_elapsed,ep_reward_mean
1.1529007,0.011975193,50350,292500,29250000,0.9731749333441257,0.124363996,2.0822997,1170,0.07094184,46.65,-0.0010362326,936.48721575737,12.178988132178784
1.4459193,0.012351914,64380,292750,29275000,0.9637875072658062,0.123596,2.0793405,1171,0.060681,46.47,-0.0006623277,937.3304765224457,11.610790450274944
1.7546479,0.017049633,61094,293000,29300000,0.9549744017422199,0.166424,2.0745099,1172,0.067961045,49.55,-5.844871e-05,938.085334777832,11.352874909937382
1.9090029,0.01849303,55041,293250,29325000,0.9584484212100506,0.184372,2.069569,1173,0.080932155,47.36,0.001490098,938.9325795173645,12.212102352380752
1.727093,0.02251483,74875,293500,29350000,0.9587496370077133,0.18283601,2.064724,1174,0.07108995,51.87,0.0014633654,939.7772731781006,11.662786564230919
1.3002849,0.04180562,54141,293750,29375000,0.9685934446752071,0.282116,2.058305,1175,0.06487641,55.59,0.007024397,940.5132834911346,11.373631011843681
1.6196253,0.032960184,83619,294000,29400000,0.9618664234876633,0.26691997,2.052564,1176,0.07357344,50.43,0.0063508353,941.3852157592773,11.652891295850276
1.3707807,0.012028614,68945,294250,29425000,0.9661119133234024,0.137604,2.0519357,1177,0.07365299,49.96,-0.0007130435,942.0649969577789,12.073886970877647
1.336781,0.010217627,57111,294500,29450000,0.9704074058681726,0.122036,2.0500195,1178,0.076282054,52.88,-0.0027899393,942.8504791259766,11.080729816555976
1.174458,0.013572386,80954,294750,29475000,0.9717207495123148,0.13707998,2.0433908,1179,0.06462108,52.74,-0.0006118312,943.6707711219788,11.677815464735032
1.3135436,0.017546307,78006,295000,29500000,0.9671422727406025,0.16688,2.037178,1180,0.068572685,47.99,0.00038240687,944.3403615951538,11.07100060492754
1.3397629,0.09355487,51169,295250,29525000,0.970537357032299,0.21757197,2.031461,1181,0.07267119,47.78,0.008643249,944.9820890426636,12.06647773206234
1.3242878,0.07656198,58431,295500,29550000,0.9665092527866364,0.250376,2.0280719,1182,0.059318867,50.32,0.008809455,945.8969805240631,10.863300941884518
1.3424102,0.10656853,46285,295750,29575000,0.9690010342746973,0.268432,2.025834,1183,0.0749696,50.87,0.010776562,946.8241457939148,11.958310819864273
1.3462579,0.7244118,36948,296000,29600000,0.9707664772868156,0.37934402,2.0233736,1184,0.073353305,45.97,0.027212933,947.8634958267212,11.255940642356872
1.1414568,0.008499567,47318,296250,29625000,0.9757770244032145,0.106924,2.0228958,1185,0.07590571,49.2,-0.0018776134,949.0082974433899,12.22111073076725
0.8526987,0.008794305,52885,296500,29650000,0.9779832810163498,0.107864,2.0227869,1186,0.057601582,41.86,-0.0019034477,949.8827664852142,11.391064325273037
1.3683628,0.013224977,75047,296750,29675000,0.9675710536539555,0.13624398,2.0211105,1187,0.060713697,48.8,-0.0009995349,950.8064651489258,10.846851696670056
1.1650655,0.022786843,50251,297000,29700000,0.9746898710727692,0.186392,2.0201774,1188,0.07221027,48.28,0.0012297962,951.5120344161987,10.68588563412428
1.3251528,0.014152663,54165,297250,29725000,0.9653016291558743,0.135868,2.0178294,1189,0.05681837,54.01,-0.00032113,952.4064497947693,11.636289601027965
0.93787366,0.009908274,52394,297500,29750000,0.9799067806452513,0.12483599,2.013867,1190,0.08036074,56.24,-0.0026445705,953.2590291500092,12.97067875444889
1.3096117,0.0077271597,76703,297750,29775000,0.9668052978813648,0.09582,2.0073736,1191,0.06370555,51.13,-0.0033955977,954.147185087204,12.952494728267192
0.82649726,0.01254147,59066,298000,29800000,0.9783459268510342,0.12653999,2.0030005,1192,0.060592443,48.98,-0.0011069503,954.8670499324799,13.306095570325851
1.682025,0.01347207,54987,298250,29825000,0.9634692631661892,0.151668,1.998484,1193,0.07893934,48.81,-0.0018811298,955.690770149231,12.540381114780903
1.295109,0.013007028,72277,298500,29850000,0.967675369232893,0.131236,1.9957106,1194,0.052908354,48.42,-0.0002891629,956.5320689678192,12.606943769752979
0.87161934,0.033415593,59359,298750,29875000,0.9785096980631351,0.18484,1.9928935,1195,0.06744373,57.13,0.0058831824,957.279123544693,13.406906891167164
0.99113035,0.021504495,61324,299000,29900000,0.9776785876601934,0.17466001,1.9891522,1196,0.08020329,51.6,0.0014437276,958.0607368946075,12.830447787642479
1.1626389,0.011778066,64115,299250,29925000,0.9753766991198063,0.12990001,1.9824871,1197,0.08432013,46.97,-0.00019812088,958.8171534538269,13.055466646552086
1.2428163,0.024532223,59203,299500,29950000,0.9705627895891666,0.228792,1.9767716,1198,0.08050838,43.53,0.0007292327,959.5567820072174,12.302026827335357
1.0851789,0.01110669,64681,299750,29975000,0.9742729924619198,0.12896,1.9737673,1199,0.073903,48.55,-0.0029222884,960.4182977676392,12.103158149719238
0.78322756,0.027573168,75457,300000,30000000,0.9788186736404896,0.21873601,1.9687803,1200,0.056101993,45.57,0.0030258747,961.1770467758179,12.49037420272827
1.2952312,0.014901164,64347,300250,30025000,0.9710277691483498,0.154128,1.963015,1201,0.07955945,48.07,-7.932263e-05,961.8923261165619,12.051976321041584
1.6833216,0.026702056,57598,300500,30050000,0.9640159644186497,0.200104,1.9572642,1202,0.07886928,47.08,0.0007327988,962.6727755069733,11.543501268923283
1.1669633,0.022130791,62794,300750,30075000,0.9761162865906954,0.180972,1.9528862,1203,0.07873682,51.56,0.0019087235,963.5011184215546,11.949246425330639
1.6700985,0.017545506,98458,301000,30100000,0.9592397436499596,0.18341199,1.9461704,1204,0.07303699,45.82,0.00049218826,964.2259266376495,12.662259919047356
1.4346353,0.0118447635,51535,301250,30125000,0.964715912938118,0.13392,1.9381044,1205,0.07321084,50.7,-0.0005844851,964.8299100399017,13.187015727162361
1.282553,0.056009907,45586,301500,30150000,0.9685843177139759,0.304808,1.9315588,1206,0.060844127,49.57,0.009199157,965.7001745700836,12.160409524142743
1.2650605,0.013743443,42674,301750,30175000,0.9721248336136341,0.15852399,1.9288175,1207,0.06702806,43.8,0.0005438108,966.7255585193634,11.19021341741085
1.203704,0.01562422,43875,302000,30200000,0.9740022532641888,0.14970799,1.9262327,1208,0.08005986,50.15,-0.00033489653,967.8222002983093,12.636776273548604
1.661245,0.007901264,43031,302250,30225000,0.9629588201642036,0.099192,1.9229046,1209,0.08638061,47.68,-0.0030888512,968.8896119594574,11.947178817987442
1.244956,0.008853091,91467,302500,30250000,0.9695141259580851,0.107648,1.9217476,1210,0.07067781,45.46,-0.0022648457,969.8639662265778,12.978544097840786
1.3489777,0.013532201,60865,302750,30275000,0.9680158793926239,0.14881599,1.9228662,1211,0.07457295,43.55,-0.00085358956,970.5521152019501,11.070448040664196
1.350774,0.010715321,56969,303000,30300000,0.9650359265506268,0.12434801,1.9203361,1212,0.056729518,50.69,-0.0027055189,971.3338372707367,11.72648835927248
1.3792269,0.02857073,45727,303250,30325000,0.9705146085470915,0.20176402,1.9128298,1213,0.08128775,47.88,0.0020563058,972.156012058258,12.486739539206027
0.87817794,0.020756345,63064,303500,30350000,0.9781439546495676,0.17247999,1.9044573,1214,0.064518675,46.21,-0.00040658604,973.0784456729889,10.85834381043911
2.2597082,0.15510967,61443,303750,30375000,0.9522882476449013,0.35077602,1.8959761,1215,0.083026946,39.62,0.011924737,973.9173228740692,11.562960001528262
1.3194011,0.020304939,69908,304000,30400000,0.9682548642158508,0.18293601,1.8898609,1216,0.061144512,51.62,0.002225298,974.7162892818451,12.672392274439336
1.6424055,0.016083714,52464,304250,30425000,0.96342833340168,0.17395201,1.886191,1217,0.063048586,55.68,-0.0017464705,975.4283957481384,10.997777856588364
1.0599135,0.046879247,77094,304500,30450000,0.9775528907775879,0.27882004,1.8828001,1218,0.079227835,54.61,0.007926654,976.3212280273438,13.26447246313095
0.9183925,0.032695897,102155,304750,30475000,0.979203088209033,0.19548002,1.8789108,1219,0.08126612,43.46,0.0051076463,977.0374934673309,12.237813987135887
1.1993665,0.024160394,72923,305000,30500000,0.973435977473855,0.18168,1.8719867,1220,0.076134406,46.32,0.0011289155,977.630663394928,11.111275928616523
1.1118972,0.021440927,64565,305250,30525000,0.9728768859058619,0.20634,1.865544,1221,0.075822756,50.28,0.0015746809,978.3333191871643,13.574761960804462
0.6319674,0.014629322,72006,305500,30550000,0.9830164089798927,0.14822,1.8633537,1222,0.05454229,44.3,-2.6920414e-05,979.1146268844604,11.463858567476272
1.2546239,0.011564686,58775,305750,30575000,0.974180044606328,0.123220004,1.8642886,1223,0.094596356,49.22,-0.0015943125,979.8454399108887,13.16767876803875
1.1779596,0.010072863,92889,306000,30600000,0.9691790994256735,0.112900004,1.8644301,1224,0.05693211,49.9,-0.0019007294,980.652407169342,11.344451118707656
1.0811118,0.03317096,56856,306250,30625000,0.9734784588217735,0.20471999,1.8625005,1225,0.06738595,51.31,0.0033287506,981.2944204807281,11.980237984359265
1.4008598,0.0076473774,44866,306500,30650000,0.9683324955403805,0.094983995,1.8619198,1226,0.072050735,50.08,-0.0026151836,982.1448950767517,12.132605049908161
1.1805432,0.009551809,82462,306750,30675000,0.9716862123459578,0.104743995,1.8604825,1227,0.075274855,57.26,-0.0008194144,983.0525500774384,12.362091112136842
0.7877977,0.05539118,77563,307000,30700000,0.9805016238242388,0.24714002,1.8604158,1228,0.06928542,50.89,0.010550248,983.7635815143585,11.929152565300464
1.2739578,0.08730996,70229,307250,30725000,0.9719186816364527,0.364492,1.8605677,1229,0.07400304,44.45,0.015751224,984.4342501163483,12.90873120546341
1.5232629,0.016692737,73004,307500,30750000,0.9653749950230122,0.160364,1.8591954,1230,0.07312709,47.99,-0.0004291674,985.1208183765411,12.737359748780728
1.1726776,0.014006692,67414,307750,30775000,0.9704391490668058,0.133084,1.8566628,1231,0.062325455,46.95,-0.0003688365,985.9567635059357,11.853229000866413
1.414919,0.00570993,58989,308000,30800000,0.9685962237417698,0.066284,1.8575588,1232,0.0658576,46.85,-0.00232834,986.8272740840912,10.54582368850708
1.4132965,0.007837789,31531,308250,30825000,0.9707356132566929,0.09568,1.8573124,1233,0.07320492,54.09,-0.0035179905,987.7688822746277,11.170775443911552
1.1564589,0.022848243,48853,308500,30850000,0.9709802828729153,0.177892,1.8535042,1234,0.07202049,50.56,0.0009282143,989.1165568828583,12.34298660069704
1.2967263,0.040338323,58079,308750,30875000,0.9683833569288254,0.258108,1.8517044,1235,0.06552061,51.76,0.0067413086,989.981654882431,11.627646155357361
0.99410737,0.018327128,59407,309000,30900000,0.9732366353273392,0.17490399,1.8538955,1236,0.05767758,42.46,0.000196467,990.7771582603455,11.882852501869202
1.4382025,0.014385705,58461,309250,30925000,0.964112251996994,0.158136,1.852061,1237,0.064782016,50.59,-0.0019618818,991.5409142971039,11.905892752110958
1.3567963,0.017137546,54251,309500,30950000,0.9684845954179764,0.175716,1.8441715,1238,0.07876347,47.45,-0.0014039276,992.3511917591095,12.367414147853852
1.1629838,0.012962053,53677,309750,30975000,0.9714243840426207,0.134996,1.8378346,1239,0.060041994,49.17,-0.0010613315,993.2584073543549,11.670526524782181
1.9700136,0.010519311,50703,310000,31000000,0.9537886343896389,0.113496006,1.8325274,1240,0.056498487,50.37,-0.0011274291,994.1124203205109,12.06622817158699
1.3327416,0.014410456,63621,310250,31025000,0.9666993580758572,0.164904,1.8232571,1241,0.06825445,56.02,-0.0020300194,995.0000071525574,12.659294658899308
1.6900975,0.011726155,87535,310500,31050000,0.9588296748697758,0.138536,1.8134604,1242,0.06644622,51.89,-0.0022554258,995.8244559764862,11.925499220192432
1.4506991,0.010290027,80128,310750,31075000,0.9631358943879604,0.118412,1.8099422,1243,0.059782486,49.55,-0.0022160704,996.4594905376434,11.004904901385308
1.6891512,0.017542016,58753,311000,31100000,0.9663551487028599,0.15975198,1.8109653,1244,0.08137293,55.27,-0.00051070034,997.1344676017761,12.286870724856854
0.95147115,0.029980307,72563,311250,31125000,0.9792282525449991,0.22878802,1.8093802,1245,0.07867761,45.08,0.004833395,997.9752445220947,11.071526454687119
0.9282196,0.0475839,72379,311500,31150000,0.9761867076158524,0.24358399,1.808491,1246,0.062132675,49.1,0.0068680467,998.6801960468292,11.947470651865006
1.4025433,0.084988885,75237,311750,31175000,0.9679897911846638,0.299268,1.8066242,1247,0.063129924,51.24,0.009505106,999.4026770591736,12.156112863719464
1.6826836,0.018991455,73440,312000,31200000,0.9644276686012745,0.15791601,1.8034408,1248,0.07901373,54.57,0.002039646,1000.1596925258636,11.595343480110168
1.4870416,0.21650705,102402,312250,31225000,0.9685588702559471,0.450064,1.8010143,1249,0.05929696,50.04,0.03210715,1000.9009652137756,11.529584679603577
1.517497,0.04326108,73550,312500,31250000,0.9657832160592079,0.22908399,1.8005726,1250,0.07686981,52.04,0.010391454,1001.4863154888153,12.843707556128502
1.3581593,0.1402622,77974,312750,31275000,0.9674086198210716,0.293324,1.8003098,1251,0.06417305,54.63,0.019820755,1002.1893956661224,12.063025920689107
2.191656,0.09022517,74104,313000,31300000,0.9472494311630726,0.263728,1.8008173,1252,0.06803943,56.98,0.009195267,1002.897871017456,12.324632410109043
1.4799526,0.0101739485,51690,313250,31325000,0.965393528342247,0.125716,1.802112,1253,0.059539605,54.23,-0.0014555177,1003.6379146575928,10.521845644116402
1.6444076,0.008103497,94880,313500,31350000,0.9617337621748447,0.10016,1.8017277,1254,0.06874734,56.09,-0.002687292,1004.4811608791351,10.67665624409914
1.8914101,0.0091578225,62051,313750,31375000,0.9584633447229862,0.11794399,1.796209,1255,0.07762868,52.62,-0.0017415974,1005.0832765102386,12.166113437116145
1.743268,0.0071814433,38283,314000,31400000,0.962347436696291,0.09137599,1.7930561,1256,0.072739154,53.01,-0.003722713,1005.9061090946198,11.912300879955291
1.6275173,0.0069140745,34739,314250,31425000,0.9639151729643345,0.081928,1.7912102,1257,0.07189413,50.37,-0.0019913893,1007.0296640396118,12.078870613574981
1.4467487,0.013627599,30615,314500,31450000,0.9673120491206646,0.152796,1.7906945,1258,0.07911373,47.19,-0.002060278,1008.1856801509857,11.752233679890633
1.5783076,0.026968826,53618,314750,31475000,0.9658355228602886,0.242076,1.7927153,1259,0.06591834,48.82,0.003990677,1009.5111608505249,11.493328573405742
1.1316314,0.018444745,57672,315000,31500000,0.9711173046380281,0.183448,1.7940614,1260,0.0702647,49.36,0.00081674027,1010.3711271286011,12.306177937090396
1.322846,0.018186426,55881,315250,31525000,0.9695766530930996,0.169524,1.7916571,1261,0.07056881,50.49,0.0006249362,1011.186182975769,10.62570359557867
1.944739,0.028053563,54462,315500,31550000,0.9599853344261646,0.20191999,1.7896496,1262,0.07641241,50.41,0.0006160249,1012.0214862823486,11.231355956196785
1.0341859,0.016621038,75194,315750,31575000,0.9732445031404495,0.160924,1.7897079,1263,0.05865182,48.4,4.341239e-05,1012.8164248466492,12.513986996710301
1.5159645,0.023166105,69391,316000,31600000,0.9663925245404243,0.19916001,1.7878659,1264,0.074249215,52.86,0.0013193729,1013.5528976917267,10.891537919342518
1.2222896,0.030372262,61785,316250,31625000,0.9738758485764265,0.225952,1.7852027,1265,0.08245203,56.1,0.0031380407,1014.3260869979858,11.221115258336066
1.4296173,0.018013394,66227,316500,31650000,0.9663694649934769,0.164448,1.7782921,1266,0.066864066,59.84,0.00017641563,1015.1195871829987,11.29107104986906
1.539829,0.016783481,71850,316750,31675000,0.9673672616481781,0.167876,1.7725146,1267,0.068025276,54.29,-0.00030749888,1015.8674890995026,10.753123484551907
1.0057694,0.02828453,77289,317000,31700000,0.9745230358093977,0.16970801,1.7680079,1268,0.05642376,49.56,0.0027214955,1016.5767095088959,10.013577547967435
1.1255677,0.069033735,69840,317250,31725000,0.9723534602671862,0.29866,1.7687056,1269,0.05641295,54.54,0.011100646,1017.2940728664398,10.336560545265675
1.896299,0.034327187,65619,317500,31750000,0.9557481035590172,0.228296,1.7692959,1270,0.068717994,53.51,0.0032182983,1018.0320553779602,10.422407841980457
1.5055944,0.022985227,77129,317750,31775000,0.9631706811487675,0.230004,1.7709293,1271,0.069877595,52.69,1.6531161e-05,1018.7828567028046,10.653007355332374
1.5532447,0.010212643,84857,318000,31800000,0.9595522508025169,0.12350799,1.7720642,1272,0.056499623,49.36,-0.0026817075,1019.4695959091187,10.520340167582034
1.2862489,0.0198241,86065,318250,31825000,0.9733607787638903,0.18211201,1.772344,1273,0.08348044,42.96,-0.0002998304,1020.1829779148102,12.044668180048467
1.8919342,0.04217818,61613,318500,31850000,0.9544212184846401,0.24025202,1.773889,1274,0.068952285,51.58,0.0040796194,1020.9104914665222,10.833832957148552
1.5116851,0.028426249,62970,318750,31875000,0.9631253927946091,0.23444799,1.772712,1275,0.06097876,46.49,0.002045234,1021.7041599750519,11.375777477324009
1.366731,0.013549316,63614,319000,31900000,0.9702116847038269,0.14828,1.7682146,1276,0.07513228,48.14,-0.0016201256,1022.5143909454346,11.742425656318664
1.3508154,0.008069048,77564,319250,31925000,0.9669698402285576,0.097196,1.7631581,1277,0.07183708,54.39,-0.0024393485,1023.3167145252228,12.31291871458292
1.222826,0.013249147,62042,319500,31950000,0.9732240047305822,0.13996801,1.7602075,1278,0.08231713,46.41,-0.0015977947,1023.9705288410187,11.758271056413651
1.7492001,0.019566227,73455,319750,31975000,0.9619746021926403,0.198404,1.7559875,1279,0.070130385,43.52,-0.0009939912,1024.7139830589294,11.314724855720996
1.5851663,0.02050887,55465,320000,32000000,0.9636086970567703,0.18634799,1.7531983,1280,0.0734928,54.92,0.0001755233,1025.4337995052338,11.309520943462848
1.9677805,0.016648937,50233,320250,32025000,0.95543222874403,0.1549,1.7491367,1281,0.077464476,47.3,0.00026119198,1026.3301465511322,12.360751787126064
1.9085451,0.0122814765,54353,320500,32050000,0.9590817205607891,0.133232,1.7472572,1282,0.06403444,61.79,-0.0010367327,1027.2521312236786,10.80959569066763
1.5752634,0.00711519,36282,320750,32075000,0.9676274098455906,0.086128004,1.747303,1283,0.069070436,55.97,-0.0025497605,1028.2505116462708,10.90186179548502
1.2642758,0.011871844,57353,321000,32100000,0.96873002871871,0.12305601,1.7493773,1284,0.058359195,49.93,-0.0014974469,1029.4197809696198,11.391058918535709
1.584811,0.028432418,69912,321250,32125000,0.9629392623901367,0.207376,1.7498693,1285,0.06845809,47.99,0.0028356586,1030.2215626239777,10.819398756027221
1.4824748,0.026126912,66084,321500,32150000,0.9657881148159504,0.195184,1.7500648,1286,0.06718216,49.06,0.0020723103,1030.970163345337,11.041426884233951
1.4798055,0.026461046,64350,321750,32175000,0.9656461700797081,0.193032,1.7490299,1287,0.069870956,50.13,0.0019808756,1031.7068395614624,11.524491641521454
1.4944634,0.023188155,69172,322000,32200000,0.9633044376969337,0.18795998,1.7469895,1288,0.056314413,49.52,0.002647515,1032.458832502365,11.827712767124176
0.8160723,0.018217716,63475,322250,32225000,0.9797569382935762,0.165652,1.7459313,1289,0.06256581,45.59,0.0019463066,1033.246484041214,10.777464069128037
1.2009149,0.039686576,43560,322500,32250000,0.9712391402572393,0.236528,1.7439026,1290,0.066062585,42.49,0.006717976,1034.036259174347,11.447557352483273
1.2322168,0.03506116,68246,322750,32275000,0.9712689388543367,0.20306802,1.7412968,1291,0.067770824,47.02,0.00375927,1035.005793094635,11.942406491935253
1.7985532,0.030304963,73660,323000,32300000,0.9643350094556808,0.20601201,1.7395865,1292,0.08567285,45.06,0.0025905245,1035.7839105129242,11.775703163146973
1.7114948,0.032846965,89523,323250,32325000,0.9590820409357548,0.228544,1.7372843,1293,0.06456663,56.55,0.0029884842,1036.494485616684,11.361588726639747
1.0057893,0.029321026,69926,323500,32350000,0.9763251002877951,0.24007599,1.7327688,1294,0.06908865,50.78,0.004662267,1037.1500351428986,10.819962211251259
1.6953399,0.032491215,75871,323750,32375000,0.9610171467065811,0.23244002,1.7318417,1295,0.06654232,47.52,0.0037939518,1037.9370963573456,11.758804479539394
1.092778,0.009199092,90870,324000,32400000,0.9763181768357754,0.108856,1.729483,1296,0.074876904,55.57,-0.0025290814,1038.6601922512054,11.828679214417935
1.5850142,0.0156491,57863,324250,32425000,0.9633674658834934,0.14702001,1.7271866,1297,0.052066445,48.16,-7.5608026e-05,1039.336317062378,9.562349160909653
1.968317,0.0055471566,60176,324500,32450000,0.958283256739378,0.06476,1.727391,1298,0.07375727,55.07,-0.0024389394,1040.1613121032715,13.326659641563893
0.8380351,0.008503635,67668,324750,32475000,0.9808469843119383,0.10070801,1.7283767,1299,0.073163554,45.34,-0.0034933868,1040.9614243507385,11.813447856903077
1.6770966,0.015247528,53281,325000,32500000,0.96079907938838,0.15936801,1.7278578,1300,0.065464035,51.16,-0.0015059777,1041.7594032287598,10.568869986832143
1.3124559,0.018230308,58960,325250,32525000,0.9712493661791086,0.180072,1.7261378,1301,0.080579154,49.31,0.00022380853,1042.6022987365723,13.16553596496582
1.9305378,0.00977746,60401,325500,32550000,0.9601349160075188,0.114188,1.7225816,1302,0.069491096,50.05,-0.0022717775,1043.4318594932556,11.179162772595882
1.3803294,0.01409631,83113,325750,32575000,0.9705508779734373,0.16019599,1.7199968,1303,0.081599206,49.75,-0.001613489,1044.2020194530487,12.869193160533905
1.1879815,0.013506862,77667,326000,32600000,0.9706847760826349,0.157004,1.7180316,1304,0.06451513,45.24,-0.0010455303,1044.8468945026398,11.238984642028809
1.3501858,0.03032805,72564,326250,32625000,0.9726406428962946,0.203772,1.7169958,1305,0.08342909,45.53,0.0022752222,1045.5568270683289,11.282665668427944
1.0958674,0.022452354,37893,326500,32650000,0.9749272502958775,0.19491999,1.7149918,1306,0.06985171,52.33,0.0012831186,1046.2980735301971,12.057076886892318
0.9633951,0.018052649,40022,326750,32675000,0.9765574466437101,0.15634401,1.715368,1307,0.06532264,55.03,-0.00020141015,1047.3861999511719,12.013590146303176
1.7102512,0.02652567,34539,327000,32700000,0.965061642229557,0.20287201,1.7150583,1308,0.0713889,50.25,0.0028492524,1048.561250925064,10.281442198753357
1.1942029,0.027061794,80215,327250,32725000,0.9744182638823986,0.20202401,1.7125843,1309,0.07602745,53.06,0.0033893485,1049.7432134151459,11.808744360208511
1.4651904,0.052020162,64960,327500,32750000,0.9670310206711292,0.292488,1.7072493,1310,0.0673588,45.94,0.007559719,1050.454549074173,10.646192548573017
0.9607422,0.04158047,62007,327750,32775000,0.9800536166876554,0.211732,1.7024864,1311,0.07394638,45.28,0.008787904,1051.2435295581818,11.118179573118686
1.730719,0.01754171,69088,328000,32800000,0.9607057422399521,0.15410402,1.6973305,1312,0.070409276,48.21,0.001301488,1052.0152840614319,12.670516293942928
1.0931906,0.012672377,53160,328250,32825000,0.9722263254225254,0.131092,1.6950886,1313,0.060877033,55.78,-0.0016821785,1052.7819018363953,10.36879727602005
1.2645532,0.04787705,66472,328500,32850000,0.9716731645166874,0.26482397,1.6929438,1314,0.0822883,50.48,0.004801436,1053.7012121677399,12.31760070681572
1.3721353,0.052598756,59848,328750,32875000,0.9691008795052767,0.280156,1.6918542,1315,0.07473323,49.08,0.0068115206,1054.461038351059,11.337928851246835
1.2396472,0.02244016,74233,329000,32900000,0.9701575301587582,0.17586002,1.6909037,1316,0.06737187,45.34,0.00069630996,1055.2579171657562,11.1485945302248
1.6233575,0.013071431,59723,329250,32925000,0.9649805538356304,0.15817599,1.6859509,1317,0.073107205,51.56,-0.0017512614,1055.9937360286713,11.08450765490532
0.90233934,0.013390502,62594,329500,32950000,0.9822579175233841,0.14938799,1.6800505,1318,0.08341049,51.29,-0.001114994,1056.8429894447327,12.978223485946655
0.8467242,0.07252699,56062,329750,32975000,0.9806060492992401,0.34128398,1.6760193,1319,0.07288961,54.69,0.011590752,1057.6615447998047,11.736863076090813
0.8687094,0.013794343,86378,330000,33000000,0.9798676688224077,0.15566799,1.6724488,1320,0.07300576,51.68,-0.0005989792,1058.457561969757,12.515737290978432
1.0299866,0.030151885,63671,330250,33025000,0.9722817149013281,0.20436402,1.6690063,1321,0.05951921,52.39,0.0021248236,1059.115241765976,12.207682238817215
1.3735452,0.040269177,53787,330500,33050000,0.9705446697771549,0.247508,1.6636288,1322,0.08138456,55.63,0.0058428245,1059.9214599132538,11.889506733715534
0.94697225,0.015074315,84864,330750,33075000,0.978449497371912,0.16533598,1.6617298,1323,0.07261631,51.91,-0.00077467796,1060.7720258235931,10.631163533031941
1.0492674,0.0129530355,84610,331000,33100000,0.9755596593022346,0.14377199,1.6620696,1324,0.06643976,48.74,-0.0012211321,1061.4459750652313,11.175986543893814
1.4264894,0.010714119,58349,331250,33125000,0.966205470263958,0.134288,1.6597822,1325,0.06689815,46.08,-0.002040979,1062.121654033661,11.837873157560825
0.9628228,0.030011555,84053,331500,33150000,0.97425527125597,0.203772,1.6574882,1326,0.05505349,47.26,0.004781027,1062.9640979766846,11.771128728091718
1.1418655,0.0091742985,64979,331750,33175000,0.9761982280761003,0.108288005,1.6567538,1327,0.076850474,45.24,-0.002287777,1063.6565518379211,11.74043814510107
1.2809991,0.020233229,85966,332000,33200000,0.969745472073555,0.17134401,1.6551037,1328,0.06817021,53.27,0.000474047,1064.3714172840118,10.915975199639798
1.4791374,0.043228164,57894,332250,33225000,0.9705000706017017,0.25114,1.6514652,1329,0.07836687,51.4,0.005548396,1065.0088498592377,12.755120067298412
2.1747544,0.010147985,53175,332500,33250000,0.9476946853101254,0.11934,1.6493257,1330,0.052613802,55.5,-0.0015979193,1065.8541355133057,9.75125078290701
0.69476926,0.01242031,44178,332750,33275000,0.9853178774937987,0.139468,1.6457405,1331,0.07713584,52.1,-0.0010133184,1066.754898071289,13.150396601259708
1.6628554,0.053581703,51801,333000,33300000,0.9648416414856911,0.24382,1.6403875,1332,0.07787543,54.5,0.009028798,1067.7557611465454,11.558765071928502
1.745513,0.008624832,36059,333250,33325000,0.9617545194923878,0.10662399,1.6360521,1333,0.07316665,61.02,-0.002964216,1068.791908979416,11.389921550452708
1.3223207,0.010835236,62105,333500,33350000,0.9703632351011038,0.129864,1.6308796,1334,0.06715578,43.44,-0.0016066823,1069.8821370601654,10.405954713523387
1.4231955,0.009293956,49267,333750,33375000,0.9698790367692709,0.113056004,1.6254137,1335,0.06472516,58.4,-0.0025438033,1070.718369960785,10.236557522416115
1.54516,0.009852225,63893,334000,33400000,0.966683954000473,0.121687986,1.6206791,1336,0.07219176,50.64,-0.002573238,1071.5911538600922,10.44624980121851
1.029275,0.009913874,72651,334250,33425000,0.9756712447851896,0.123604,1.6170416,1337,0.06619495,48.79,-0.002509986,1072.410747051239,11.561308202445508
1.3392875,0.012965215,89278,334500,33450000,0.9731086008250713,0.150364,1.614356,1338,0.08177135,48.54,-0.001797542,1073.123178243637,10.87239504903555
0.9110977,0.012411033,53701,334750,33475000,0.9796797335147858,0.142924,1.6108593,1339,0.07683686,40.92,-0.001590016,1073.8211858272552,11.961530599594116
1.8017197,0.016853008,72903,335000,33500000,0.961324829608202,0.148972,1.608444,1340,0.07182748,49.46,0.00050191255,1074.7021780014038,12.199918490648269
1.2604641,0.018567821,59728,335250,33525000,0.9707775395363569,0.15956,1.6067339,1341,0.065558106,50.85,0.0012644865,1075.4510097503662,13.184508350491523
1.4941398,0.01389115,73281,335500,33550000,0.9682644046843052,0.152724,1.6023839,1342,0.068999216,53.8,-0.0020449928,1076.2534852027893,9.533982555866242
1.7336323,0.021008393,68906,335750,33575000,0.9630889296531677,0.20921199,1.5978253,1343,0.08697487,47.49,0.0004755471,1077.0002856254578,11.609962225556373
1.5893283,0.010298117,71039,336000,33600000,0.9647950567305088,0.125788,1.5962217,1344,0.070044406,53.52,-0.0015349627,1077.7816665172577,10.554593715071679
1.6714792,0.0068114502,69216,336250,33625000,0.9640202969312668,0.084988,1.5969137,1345,0.06764481,51.49,-0.0028606975,1078.5123839378357,11.014133849442006
