t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
16.269999999999744,-9.936889436697074,0,3.8782922292958375,1,0,0,0,0.22434155414083254,0,-1.9873778873394148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.279999999999745,-9.934626148879026,0,3.858420707086418,1,0,0,0,0.2283158585827164,0,-1.9869252297758053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.289999999999747,-9.932323122569631,0,3.8385537511926477,1,0,0,0,0.23228924976147042,0,-1.9864646245139261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.29999999999975,-9.929980366980987,0,3.8186914410823247,1,0,0,0,0.23626171178353508,0,-1.9859960733961972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.30999999999975,-9.927597891484115,0,3.798833856204662,1,0,0,0,0.24023322875906764,0,-1.985519578296823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.31999999999975,-9.925175705608913,0,3.7789810759899685,1,0,0,0,0.24420378480200633,0,-1.9850351411217826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.329999999999753,-9.922713819044123,0,3.7591331798493473,1,0,0,0,0.24817336403013054,0,-1.9845427638088247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.339999999999755,-9.920212241637287,0,3.739290247174352,1,0,0,0,0.25214195056512956,0,-1.9840424483274575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.349999999999756,-9.917670983394713,0,3.7194523573366878,1,0,0,0,0.25610952853266244,0,-1.9835341966789424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.359999999999758,-9.915090054481427,0,3.6996195896878863,1,0,0,0,0.2600760820624227,0,-1.9830180108962854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.36999999999976,-9.912469465221143,0,3.679792023558988,1,0,0,0,0.26404159528820237,0,-1.9824938930442286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.37999999999976,-9.909809226096215,0,3.6599697382602394,1,0,0,0,0.2680060523479521,0,-1.9819618452192431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.389999999999763,-9.907109347747596,0,3.6401528130807517,1,0,0,0,0.2719694373838497,0,-1.9814218695495194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.399999999999764,-9.904369840974796,0,3.6203413272881977,1,0,0,0,0.2759317345423605,0,-1.9808739681949592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.409999999999766,-9.901590716735837,0,3.6005353601284953,1,0,0,0,0.27989292797430093,0,-1.9803181433471675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.419999999999767,-9.898771986147214,0,3.580734990825482,1,0,0,0,0.2838530018349036,0,-1.9797543972294427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.42999999999977,-9.895913660483844,0,3.5609402985806176,1,0,0,0,0.28781194028387647,0,-1.9791827320967688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.43999999999977,-9.893015751179027,0,3.54115136257264,1,0,0,0,0.291769727485472,0,-1.9786031502358055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
